"scenario","network","pattern","ipd","n_arm","spread","method","par","declined","failed","width","n_attempted","convergence","convergence_mcse","bias","bias_mcse","empse","empse_mcse","mse","mse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","coverage","coverage_mcse","becoverage","becoverage_mcse","rejection","rejection_mcse","n_used","truth","coverage_uncond","cov_err_pp","std_bias"
4,"bundled","between-only","all",400,"wide","ipd-anchored","gWA",0,0,0.392823958196325,2000,1,0,-0.000360065025699252,0.00229899522896544,0.102814192238288,0.00162604167756288,0.0105656023933716,0.000322623672222117,0.100234174436646,4.71949974730047e-05,-2.50939850372258,1.5425304193706,0.941,0.00526872849936301,0.9405,0.00528960064655168,0.059,0.00526872849936301,2000,0,0.941,-0.900000000000001,-0.00350209458305857
4,"bundled","between-only","all",400,"wide","ipd-anchored","gWB",0,0,0.390123917523812,2000,1,0,0.000906296730057752,0.00221616878506208,0.0991100810602386,0.00156745989013926,0.00981871813744611,0.000304322114071269,0.0995450827687729,4.67074805139778e-05,0.438907630667651,1.58917466349972,0.9555,0.00461084319837489,0.9555,0.00461084319837489,0.0445,0.00461084319837489,2000,0,0.9555,0.550000000000006,0.00914434455468671
4,"bundled","between-only","all",400,"wide","joint-split","gWA",0,0,0.392500659371597,2000,1,0,-0.000420939007657446,0.00229565657125759,0.102664882926521,0.00162368029963931,0.0105349853368713,0.000322050025695754,0.100151547494905,4.70070484053114e-05,-2.4480965252894,1.54349604736055,0.942,0.00522666241496426,0.941,0.00526872849936301,0.058,0.00522666241496426,2000,0,0.942,-0.800000000000001,-0.00410012650536716
4,"bundled","between-only","all",400,"wide","joint-split","gWB",0,0,0.389930992818061,2000,1,0,0.00093156573212435,0.00221612490298466,0.0991081185940766,0.0015674288530645,0.00981837577638519,0.000304138579216716,0.0994957637132737,4.65840999683442e-05,0.391133566751289,1.58841577173208,0.955,0.00463546114210873,0.957,0.00453602248671675,0.045,0.00463546114210873,2000,0,0.955,0.5,0.00939948962142871
4,"bundled","between-only","all",400,"wide","shared-info","gWA",0,0,0.346650565556528,2000,1,0,0.091924131417299,0.00201533221545605,0.0901283966200994,0.00142541147331626,0.0165691122501961,0.000440982065890098,0.0884515028360596,4.06300849102213e-05,-1.86056098513335,1.55276338193026,0.819,0.00860926826158879,0.944,0.00514120608417908,0.181,0.00860926826158879,2000,0,0.819,-13.1,1.01992418443622
4,"bundled","between-only","all",400,"wide","shared-info","gWB",0,0,0.366082329970581,2000,1,0,-0.0426306455163263,0.00211924877227272,0.0947756863206955,0.00149890995223601,0.0107953114393388,0.000324017415688805,0.0934148096554025,4.81633909851324e-05,-1.43589217670044,1.55965326438126,0.9205,0.00604895652158288,0.9455,0.00507591124823908,0.0795,0.00604895652158288,2000,0,0.9205,-2.95,-0.449805716753933
4,"bundled","between-only","all",400,"wide","shared-sandwich","gWA",0,0,0.33404194652048,2000,1,0,0.091924131417299,0.00201533221545605,0.0901283966200994,0.00142541147331626,0.0165691122501961,0.000440982065890098,0.0872610198216237,0.000426986106157143,-3.18143549203695,1.60283279179657,0.777,0.00930781929347578,0.908,0.00646281672337998,0.223,0.00930781929347578,2000,0,0.777,-17.3,1.01992418443622
4,"bundled","between-only","all",400,"wide","shared-sandwich","gWB",0,0,0.343226033264855,2000,1,0,-0.0426306455163263,0.00211924877227272,0.0947756863206955,0.00149890995223601,0.0107953114393388,0.000324017415688805,0.0898005707961948,0.00045382750121747,-5.24935847751736,1.57316088729733,0.876,0.00736966756373719,0.9085,0.00644700511865781,0.124,0.00736966756373719,2000,0,0.876,-7.4,-0.449805716753933
5,"bundled","between-only","four",100,"narrow","ipd-anchored","gWA",0,0,1.24864462665026,2000,1,0,-0.00559269206736862,0.00702798082946961,0.314300857585188,0.00497077575188058,0.0987669147688058,0.00309079435015859,0.319086291039259,0.000424618424936528,1.52256455513278,1.6112878737273,0.957,0.00453602248671675,0.9565,0.00456112650559048,0.043,0.00453602248671675,2000,0,0.957,0.700000000000001,-0.0177940719294817
5,"bundled","between-only","four",100,"narrow","ipd-anchored","gWB",0,0,1.24220847463858,2000,1,0,-0.0117821710782671,0.00732947765956338,0.327784205726995,0.00518401952255433,0.107527583836633,0.00352094458813609,0.317460784780524,0.000429975503300397,-3.14945649183284,1.53733122032537,0.951,0.00482695556225661,0.952,0.00477995815881269,0.049,0.00482695556225661,2000,0,0.951,0.1,-0.0359449017750423
5,"bundled","between-only","four",100,"narrow","joint-split","gWA",0,5e-04,1.24453829232099,2000,0.9995,0.000499874984371065,-0.00651297005884258,0.00702959754501815,0.314294556186081,0.00497191985042503,0.0987740715855479,0.00307600948497985,0.318039694323184,0.000424873090812625,1.19160133810468,1.6064781388305,0.959479739869935,0.00441009169733668,0.958979489744872,0.00443607409467594,0.040520260130065,0.00441009169733668,1999,0,0.959,0.9479739869935,-0.0207225035580525
5,"bundled","between-only","four",100,"narrow","joint-split","gWB",0,5e-04,1.23867239029896,2000,0.9995,0.000499874984371065,-0.011898517092522,0.00733589062862107,0.327988974416619,0.00518855595976993,0.107664526756552,0.00352412438139735,0.316558440738058,0.000429644196022428,-3.48503595247123,1.53240822913277,0.948474237118559,0.00494445681010934,0.948974487243622,0.00492169345199202,0.0515257628814407,0.00494445681010934,1999,0,0.948,-0.152576288144068,-0.0362771861879974
5,"bundled","between-only","four",100,"narrow","shared-info","gWA",0,0,1.18110165465053,2000,1,0,0.0356400451633252,0.00669236714944447,0.299291757530886,0.00473340169194105,0.0908009811671078,0.00280777737114754,0.301777670737287,0.000382866577718318,0.83059861952397,1.59979326527981,0.953,0.00473238840333293,0.9585,0.00445969449626317,0.047,0.00473238840333293,2000,0,0.953,0.3,0.119081278607037
5,"bundled","between-only","four",100,"narrow","shared-info","gWB",0,0,1.20664364632368,2000,1,0,-0.0325143778920084,0.00713544659395814,0.319106872678195,0.00504678452726553,0.102835466362067,0.00331292712817185,0.308342681813885,0.0004067376371227,-3.37322439155523,1.53349192668157,0.945,0.00509779364038993,0.9475,0.00498717104178311,0.055,0.00509779364038993,2000,0,0.945,-0.5,-0.101891813294782
5,"bundled","between-only","four",100,"narrow","shared-sandwich","gWA",0,0,0.939088189763363,2000,1,0,0.0356400451633252,0.00669236714944447,0.299291757530886,0.00473340169194105,0.0908009811671078,0.00280777737114754,0.256008746969245,0.00218263157360667,-14.4618117514227,1.53685999922059,0.8385,0.00822854027151839,0.8345,0.00830992629329527,0.1615,0.00822854027151839,2000,0,0.8385,-11.15,0.119081278607037
5,"bundled","between-only","four",100,"narrow","shared-sandwich","gWB",0,0,0.857245849147196,2000,1,0,-0.0325143778920084,0.00713544659395814,0.319106872678195,0.00504678452726553,0.102835466362067,0.00331292712817185,0.235816833963192,0.0021752181787451,-26.1009855463054,1.35299924855967,0.765,0.00948090185583629,0.774,0.00935211206091971,0.235,0.00948090185583629,2000,0,0.765,-18.5,-0.101891813294782
6,"bundled","between-only","four",100,"wide","ipd-anchored","gWA",0,0,1.40246006483032,2000,1,0,0.00455195163234846,0.00819174295095005,0.366345881850581,0.0057938856428688,0.134162920759968,0.00454178523953453,0.359286017508637,0.000767089049258258,-1.92710350837882,1.56512619949724,0.9485,0.00494205169944629,0.9495,0.00489641450451246,0.0515,0.00494205169944629,2000,0,0.9485,-0.149999999999995,0.0124252840221773
6,"bundled","between-only","four",100,"wide","ipd-anchored","gWB",0,0,1.40166205035179,2000,1,0,-0.0133155566553028,0.00812944151933601,0.36355967712689,0.00574982086052393,0.132286855062232,0.00448595221349975,0.359350329407359,0.000845281956085653,-1.15781479200223,1.58041868098163,0.948,0.00496467521596328,0.95,0.00487339717240448,0.052,0.00496467521596328,2000,0,0.948,-0.2,-0.0366255046778893
6,"bundled","between-only","four",100,"wide","joint-split","gWA",0,0,1.39408043953326,2000,1,0,0.00429217178698904,0.00820066748818626,0.366744999289138,0.00580019782190954,0.134453066294988,0.00454126631538717,0.35707220112479,0.000740695862185801,-2.63747240810301,1.55301022439252,0.9435,0.00516273909857936,0.944,0.00514120608417908,0.0565,0.00516273909857936,2000,0,0.9435,-0.649999999999995,0.0117034228014248
6,"bundled","between-only","four",100,"wide","joint-split","gWB",0,0,1.39498676789542,2000,1,0,-0.0132271001965106,0.00812861153638284,0.363522559160821,0.00574923382717279,0.132257532872931,0.00447649263574161,0.357591416401515,0.000827606511705513,-1.6315748802488,1.5723000266103,0.9495,0.00489641450451246,0.95,0.00487339717240448,0.0505,0.00489641450451246,2000,0,0.9495,-0.0499999999999945,-0.0363859129596933
6,"bundled","between-only","four",100,"wide","shared-info","gWA",0,0,1.02071678922707,2000,1,0,0.197093304167678,0.00587644214655513,0.262802482110841,0.00415631129882148,0.10787638257905,0.00332464818331283,0.260873878743956,0.000363392411574706,-0.733860407784048,1.57600576453764,0.8925,0.00692617318582203,0.948,0.00496467521596328,0.1075,0.00692617318582202,2000,0,0.8925,-5.75,0.749967437843875
6,"bundled","between-only","four",100,"wide","shared-info","gWB",0,0,1.16675964678897,2000,1,0,-0.119449634533476,0.00669712178960932,0.29950439150323,0.00473676457106861,0.103926244279636,0.0033982661208456,0.298487786176496,0.000514419618693757,-0.339429188877938,1.5854967500599,0.9315,0.00564835152942874,0.951,0.00482695556225661,0.0685,0.00564835152942874,2000,0,0.9315,-1.85,-0.39882431751318
6,"bundled","between-only","four",100,"wide","shared-sandwich","gWA",0,0,0.882009432497293,2000,1,0,0.197093304167678,0.00587644214655513,0.262802482110841,0.00415631129882148,0.10787638257905,0.00332464818331283,0.235019681872253,0.00160872224884292,-10.5717419468172,1.54112632556547,0.795,0.00902704270511667,0.871,0.00749529852640974,0.205,0.00902704270511667,2000,0,0.795,-15.5,0.749967437843875
6,"bundled","between-only","four",100,"wide","shared-sandwich","gWB",0,0,0.905512177573825,2000,1,0,-0.119449634533476,0.00669712178960932,0.29950439150323,0.00473676457106861,0.103926244279636,0.0033982661208456,0.244915014057056,0.00196143966467252,-18.2265699585191,1.44963697946717,0.797,0.00899419257076476,0.823,0.00853437168161781,0.203,0.00899419257076476,2000,0,0.797,-15.3,-0.39882431751318
7,"bundled","between-only","four",400,"narrow","ipd-anchored","gWA",0,0,0.615392084882543,2000,1,0,0.00117555662518373,0.0035163344836379,0.157255258740819,0.00248704579748944,0.0247182337268202,0.000784166591316941,0.157118153150139,0.00014221748113538,-0.087186649131854,1.58274126970529,0.949,0.00491929873051028,0.9495,0.00489641450451246,0.051,0.00491929873051027,2000,0,0.949,-0.1,0.00747546781326549
7,"bundled","between-only","four",400,"narrow","ipd-anchored","gWB",0,0,0.612676480696358,2000,1,0,0.00146359075588776,0.00349493519770339,0.156298253580429,0.00247191043297838,0.0244190715981566,0.000781200328276125,0.15643774605537,0.000148829849454088,0.0892476222513094,1.58580717699025,0.954,0.00468422885862764,0.9535,0.00470838348055891,0.046,0.00468422885862764,2000,0,0.954,0.4,0.00936408899242507
7,"bundled","between-only","four",400,"narrow","joint-split","gWA",0,0,0.614934345644042,2000,1,0,0.000963625100116684,0.00351042935781247,0.156991173485593,0.00248286919869428,0.0246348340114408,0.00078036263098864,0.157001122132307,0.000142061412221301,0.00633707392156957,1.58422097546737,0.9485,0.00494205169944629,0.9485,0.00494205169944629,0.0515,0.00494205169944629,2000,0,0.9485,-0.149999999999995,0.00613808457330321
7,"bundled","between-only","four",400,"narrow","joint-split","gWB",0,0,0.612230294454968,2000,1,0,0.00151076036753392,0.00348717952750219,0.15595140946481,0.00246642497445037,0.0243109640898919,0.000775002317929271,0.156323375464668,0.000148523482217028,0.238514035323178,1.58816454220612,0.952,0.00477995815881269,0.9525,0.00475624589355933,0.048,0.00477995815881269,2000,0,0.952,0.2,0.0096873787336614
7,"bundled","between-only","four",400,"narrow","shared-info","gWA",0,0,0.583545848152003,2000,1,0,0.0430980336164805,0.00326501535523852,0.146015925637879,0.00230929189352416,0.023167430716224,0.000716965463885918,0.148972039012566,0.000126004176911523,2.0245143546997,1.61585858105756,0.9515,0.00480352734977121,0.951,0.00482695556225661,0.0485,0.00480352734977121,2000,0,0.9515,0.150000000000006,0.295159815124303
7,"bundled","between-only","four",400,"narrow","shared-info","gWB",0,0,0.596486910181943,2000,1,0,-0.0176943373080724,0.00341808906359077,0.152861589986751,0.00241755842073739,0.0236680719332029,0.00075868463754518,0.152295693904834,0.000140387020495512,-0.370201619626398,1.57835357949034,0.945,0.00509779364038993,0.952,0.00477995815881269,0.055,0.00509779364038993,2000,0,0.945,-0.5,-0.115753979201747
7,"bundled","between-only","four",400,"narrow","shared-sandwich","gWA",0,0,0.461345420771656,2000,1,0,0.0430980336164805,0.00326501535523852,0.146015925637879,0.00230929189352416,0.023167430716224,0.000716965463885918,0.125766989729656,0.0010936633419842,-13.8676215075609,1.55455126405644,0.827,0.00845786616115436,0.8355,0.0082897451709929,0.173,0.00845786616115436,2000,0,0.827,-12.3,0.295159815124303
7,"bundled","between-only","four",400,"narrow","shared-sandwich","gWB",0,0,0.41761084292585,2000,1,0,-0.0176943373080724,0.00341808906359077,0.152861589986751,0.00241755842073739,0.0236680719332029,0.00075868463754518,0.115384962886382,0.00109675937502568,-24.5167063247328,1.39281354650351,0.7605,0.00954305375652888,0.7725,0.00937399994666098,0.2395,0.00954305375652888,2000,0,0.7605,-18.95,-0.115753979201747
8,"bundled","between-only","four",400,"wide","ipd-anchored","gWA",0,0,0.689721668144547,2000,1,0,-0.000182952174010204,0.00393424522460404,0.175944795247371,0.00278262722095239,0.03094112616065,0.000974977220609322,0.176447541714875,0.000301343890890121,0.285741028484132,1.59527404847284,0.9525,0.00475624589355933,0.9525,0.00475624589355933,0.0475,0.00475624589355933,2000,0,0.9525,0.250000000000006,-0.00103982714437776
8,"bundled","between-only","four",400,"wide","ipd-anchored","gWB",0,0,0.689138680524109,2000,1,0,-0.00130156033713432,0.00396952899498453,0.177522733428837,0.00280758285394257,0.031500257782915,0.00102837536271371,0.176408223929277,0.000335438588395281,-0.6278122683407,1.58292355947513,0.949,0.00491929873051028,0.949,0.00491929873051028,0.051,0.00491929873051027,2000,0,0.949,-0.1,-0.00733179526922998
8,"bundled","between-only","four",400,"wide","joint-split","gWA",0,0,0.688048953916737,2000,1,0,-0.000165563681615704,0.00392604093527799,0.175577888274569,0.00277682446146387,0.0308122084648641,0.000972999346583218,0.176013310666116,0.000298366891710712,0.247993865187923,1.59453740598425,0.9505,0.0048502448391808,0.9505,0.0048502448391808,0.0495,0.0048502448391808,2000,0,0.9505,0.0500000000000056,-0.000942964306284374
8,"bundled","between-only","four",400,"wide","joint-split","gWB",0,0,0.688150207789914,2000,1,0,-0.00118297027131606,0.00396364658895576,0.177259664233805,0.00280342232448753,0.031406677488662,0.00101605586247234,0.176149225126086,0.000333109408473424,-0.626447710210065,1.58282194247612,0.9485,0.00494205169944629,0.9485,0.00494205169944629,0.0515,0.00494205169944629,2000,0,0.9485,-0.149999999999995,-0.00667365740778863
8,"bundled","between-only","four",400,"wide","shared-info","gWA",0,0,0.503738398288101,2000,1,0,0.193612020546837,0.00287421489855839,0.128538797902384,0.00203288513018413,0.0539995759551358,0.00122232860094584,0.128641192768099,0.000132736135447874,0.0796606685181667,1.58615919327835,0.6805,0.0104264027833189,0.947,0.0050095408971282,0.3195,0.0104264027833189,2000,0,0.6805,-26.95,1.50625354917253
8,"bundled","between-only","four",400,"wide","shared-info","gWB",0,0,0.575726790376605,2000,1,0,-0.109952677036425,0.00336076640835833,0.150298042911741,0.00237701504539578,0.0346677981397243,0.00105221371280488,0.147162391037619,0.000210416344610579,-2.08628922464598,1.55485449648515,0.8805,0.00725326650551322,0.9445,0.00511955808639769,0.1195,0.00725326650551322,2000,0,0.8805,-6.95,-0.731564263288458
8,"bundled","between-only","four",400,"wide","shared-sandwich","gWA",0,0,0.474894820585518,2000,1,0,0.193612020546837,0.00287421489855839,0.128538797902384,0.00203288513018413,0.0539995759551358,0.00122232860094584,0.125729206007595,0.00077980380506638,-2.18579288171243,1.66167007531717,0.61,0.0109064201276129,0.909,0.00643113520305708,0.39,0.0109064201276129,2000,0,0.61,-34,1.50625354917253
8,"bundled","between-only","four",400,"wide","shared-sandwich","gWB",0,0,0.490098269311833,2000,1,0,-0.109952677036425,0.00336076640835833,0.150298042911741,0.00237701504539578,0.0346677981397243,0.00105221371280488,0.131511394904185,0.000963675919442848,-12.4995958986558,1.52517053576409,0.7665,0.00945985597141944,0.8595,0.0077704488287357,0.2335,0.00945985597141944,2000,0,0.7665,-18.35,-0.731564263288458
9,"bundled","between-only","four-low",100,"narrow","ipd-anchored","gWA",0,0,1.20759443897331,2000,1,0,0.00301873267771371,0.00693053267115104,0.309942843459538,0.00490185226529333,0.0960256466756577,0.00313533260111724,0.308486689411015,0.000364589311146782,-0.469813734774327,1.57849310487287,0.953,0.00473238840333293,0.953,0.00473238840333293,0.047,0.00473238840333293,2000,0,0.953,0.3,0.00973964310328654
9,"bundled","between-only","four-low",100,"narrow","ipd-anchored","gWB",0,0,1.19327448311283,2000,1,0,0.00122117012606974,0.0068143608642328,0.304747482312775,0.00481968584866625,0.0928260837184636,0.00301847842846751,0.304807752716998,0.00035096429040811,0.0197771623133391,1.58603379319886,0.951,0.00482695556225661,0.951,0.00482695556225661,0.049,0.00482695556225661,2000,0,0.951,0.1,0.00400715410936981
9,"bundled","between-only","four-low",100,"narrow","joint-split","gWA",0,5e-04,1.20409144760532,2000,0.9995,0.000499874984371065,0.00262349812321915,0.00692838228581338,0.309769203949726,0.00490033194611281,0.0959158399769512,0.00311068497507192,0.307590044627865,0.00036324591014322,-0.703478361978982,1.57517234779761,0.951475737868934,0.00480586904175237,0.950975487743872,0.00482930800788331,0.0485242621310655,0.00480586904175237,1999,0,0.951,0.147573786893451,0.00846920252164553
9,"bundled","between-only","four-low",100,"narrow","joint-split","gWB",0,5e-04,1.18967301240331,2000,0.9995,0.000499874984371065,0.00175835410531121,0.00681298772312448,0.304609892533342,0.00481871525138886,0.0927438616366188,0.00303601830757755,0.303883609480701,0.000348019995583145,-0.238430553453495,1.5822883965717,0.951475737868934,0.00480586904175237,0.950475237618809,0.00485260796357615,0.0485242621310655,0.00480586904175237,1999,0,0.951,0.147573786893451,0.00577247866340633
9,"bundled","between-only","four-low",100,"narrow","shared-info","gWA",0,0,1.14520210535176,2000,1,0,0.0446363459548577,0.00659956972162477,0.295141730396047,0.00466776759087622,0.089057490080864,0.00294267988317077,0.292503943362048,0.000325810695904504,-0.893735708081589,1.57128212233302,0.9445,0.00511955808639769,0.948,0.00496467521596328,0.0555,0.00511955808639769,2000,0,0.9445,-0.549999999999995,0.151236986701138
9,"bundled","between-only","four-low",100,"narrow","shared-info","gWB",0,0,1.16141946567217,2000,1,0,-0.0146559923578998,0.00667709791958304,0.298608896812202,0.00472260201570591,0.0893374877307674,0.0030110784868035,0.296650186209038,0.000331851821106167,-0.655945159060634,1.57508572287571,0.948,0.00496467521596328,0.9485,0.00494205169944629,0.052,0.00496467521596328,2000,0,0.948,-0.2,-0.0490808964982617
9,"bundled","between-only","four-low",100,"narrow","shared-sandwich","gWA",0,0,0.897484847211562,2000,1,0,0.0446363459548577,0.00659956972162477,0.295141730396047,0.00466776759087622,0.089057490080864,0.00294267988317077,0.246031541569249,0.00216355836078677,-16.6395273080827,1.50847086207535,0.8075,0.00881600107758614,0.806,0.00884205858383668,0.1925,0.00881600107758614,2000,0,0.8075,-14.25,0.151236986701138
9,"bundled","between-only","four-low",100,"narrow","shared-sandwich","gWB",0,0,0.81351869850708,2000,1,0,-0.0146559923578998,0.00667709791958304,0.298608896812202,0.00472260201570591,0.0893374877307674,0.0030110784868035,0.224798616348318,0.00216461450045631,-24.7180446570232,1.39392657982863,0.7685,0.0094315361951275,0.7685,0.0094315361951275,0.2315,0.00943153619512749,2000,0,0.7685,-18.15,-0.0490808964982617
10,"bundled","between-only","four-low",100,"wide","ipd-anchored","gWA",0,0,1.35284287453553,2000,1,0,-0.0141238439142984,0.00801428915756933,0.358409906953291,0.00566837548075832,0.128592915538481,0.00421702949261201,0.345907359991205,0.000533092007282524,-3.48833743697705,1.53359484989261,0.951,0.00482695556225661,0.952,0.00477995815881269,0.049,0.00482695556225661,2000,0,0.951,0.1,-0.0394069573421114
10,"bundled","between-only","four-low",100,"wide","ipd-anchored","gWB",0,0,1.32546401493021,2000,1,0,-0.00497171916598686,0.00754421106528662,0.33738737557174,0.00533589694399124,0.113798044066054,0.00412929871247509,0.338829031063661,0.000499247836210466,0.427299773584733,1.59517035836224,0.9555,0.00461084319837489,0.955,0.00463546114210873,0.0445,0.00461084319837489,2000,0,0.9555,0.550000000000006,-0.0147359371629177
10,"bundled","between-only","four-low",100,"wide","joint-split","gWA",0,0,1.34793257347574,2000,1,0,-0.0138491278832294,0.00796460697769848,0.356188052324059,0.00563323608852107,0.126998291997224,0.0041600931380203,0.344693392861706,0.000547353629016344,-3.2271322374102,1.53819134512021,0.951,0.00482695556225661,0.9485,0.00494205169944629,0.049,0.00482695556225661,2000,0,0.951,0.1,-0.0388815059709794
10,"bundled","between-only","four-low",100,"wide","joint-split","gWB",0,0,1.32047777096779,2000,1,0,-0.00422634407147544,0.00749428885548062,0.335154786477475,0.00530058778251154,0.112290428517523,0.00397664041767159,0.33755145116653,0.00049490172807033,0.71509188761516,1.59967357826073,0.9525,0.00475624589355933,0.953,0.00473238840333293,0.0475,0.00475624589355933,2000,0,0.9525,0.250000000000006,-0.012610125953727
10,"bundled","between-only","four-low",100,"wide","shared-info","gWA",0,0,0.993311953963162,2000,1,0,0.180635829792399,0.00575232570852494,0.257251826259628,0.0040685257747086,0.0987747158676456,0.00297132316657379,0.253635977676076,0.000246152510652978,-1.40556770232704,1.5622377977597,0.888,0.00705180827873248,0.947,0.0050095408971282,0.112,0.00705180827873248,2000,0,0.888,-6.19999999999999,0.702175111519305
10,"bundled","between-only","four-low",100,"wide","shared-info","gWB",0,0,1.12421145540368,2000,1,0,-0.0996935646693884,0.0063855637324842,0.285571091609839,0.00451640465927622,0.091448879775543,0.00303105116547877,0.28721182956359,0.000351567846657337,0.574546234530215,1.59537802952963,0.944,0.00514120608417908,0.9525,0.00475624589355933,0.056,0.00514120608417908,2000,0,0.944,-0.6,-0.349102439281895
10,"bundled","between-only","four-low",100,"wide","shared-sandwich","gWA",0,0,0.821318466538733,2000,1,0,0.180635829792399,0.00575232570852494,0.257251826259628,0.0040685257747086,0.0987747158676456,0.00297132316657379,0.219188740764349,0.00153604301115614,-14.7960409256199,1.47389329348854,0.7625,0.00951561217158413,0.856,0.00785060507222214,0.2375,0.00951561217158413,2000,0,0.7625,-18.75,0.702175111519305
10,"bundled","between-only","four-low",100,"wide","shared-sandwich","gWB",0,0,0.835926636223144,2000,1,0,-0.0996935646693884,0.0063855637324842,0.285571091609839,0.00451640465927622,0.091448879775543,0.00303105116547877,0.226026688791303,0.0018143960451614,-20.850991072965,1.40378183450179,0.796,0.00901066035315947,0.8125,0.00872765002735559,0.204,0.00901066035315947,2000,0,0.796,-15.4,-0.349102439281895
11,"bundled","between-only","four-low",400,"narrow","ipd-anchored","gWA",0,0,0.597236099785154,2000,1,0,-0.0024925752929574,0.0033936457856967,0.15176845336747,0.00240027009056112,0.0230283595374262,0.000729044486603293,0.152456727056818,0.000122603766438822,0.453502473061063,1.59075909459848,0.9535,0.00470838348055891,0.9515,0.00480352734977121,0.0465,0.00470838348055891,2000,0,0.9535,0.350000000000006,-0.0164235401867228
11,"bundled","between-only","four-low",400,"narrow","ipd-anchored","gWB",0,0,0.59016237589887,2000,1,0,-0.00210818436330299,0.00334944535423712,0.149791749979901,0.00236900784920715,0.0224307940191699,0.000716129224233056,0.150648743187168,0.000119569327888828,0.572123102495148,1.59258431081239,0.947,0.0050095408971282,0.947,0.0050095408971282,0.053,0.0050095408971282,2000,0,0.947,-0.3,-0.0140741019688058
11,"bundled","between-only","four-low",400,"narrow","joint-split","gWA",0,0,0.596801765726361,2000,1,0,-0.00245567605707911,0.00339051140113838,0.151628279428669,0.00239805319169107,0.0229856698998347,0.000727867477461701,0.152345319340081,0.000122165703411055,0.47289325850941,1.59105450839746,0.952,0.00477995815881269,0.952,0.00477995815881269,0.048,0.00477995815881269,2000,0,0.952,0.2,-0.0161953697973229
11,"bundled","between-only","four-low",400,"narrow","joint-split","gWB",0,0,0.58973768938362,2000,1,0,-0.0020079630220645,0.00334557554136205,0.149618686686924,0.0023662707939319,0.022378590445715,0.000715821802598877,0.150539779227287,0.000119121986479392,0.615626671212732,1.59326113005338,0.948,0.00496467521596328,0.946,0.00505390937789747,0.052,0.00496467521596328,2000,0,0.948,-0.2,-0.0134205363416011
11,"bundled","between-only","four-low",400,"narrow","shared-info","gWA",0,0,0.567680182186668,2000,1,0,0.0390471316841726,0.00325951489852056,0.145769937735306,0.00230540151056192,0.0227629288027424,0.000721721323625583,0.144902263871216,0.000110209466580371,-0.595235120197057,1.57393733307142,0.943,0.00518415856238985,0.9475,0.00498717104178311,0.057,0.00518415856238985,2000,0,0.943,-0.700000000000001,0.267868205823588
11,"bundled","between-only","four-low",400,"narrow","shared-info","gWB",0,0,0.575765201196607,2000,1,0,-0.0187936934829876,0.0032773071511494,0.146565631462325,0.00231798567948395,0.0218239464985195,0.000697360534362862,0.146970988266169,0.000114938114124998,0.276570161640421,1.58784603279615,0.947,0.0050095408971282,0.9485,0.00494205169944629,0.053,0.0050095408971282,2000,0,0.947,-0.3,-0.128227151860077
11,"bundled","between-only","four-low",400,"narrow","shared-sandwich","gWA",0,0,0.445434907097727,2000,1,0,0.0390471316841726,0.00325951489852056,0.145769937735306,0.00230540151056192,0.0227629288027424,0.000721721323625583,0.121380831818321,0.00101407675769321,-16.7312316214825,1.48937735855906,0.81,0.00877211491032807,0.83,0.00839940474081348,0.19,0.00877211491032807,2000,0,0.81,-14,0.267868205823588
11,"bundled","between-only","four-low",400,"narrow","shared-sandwich","gWB",0,0,0.402252654094679,2000,1,0,-0.0187936934829876,0.0032773071511494,0.146565631462325,0.00231798567948395,0.0218239464985195,0.000697360534362862,0.110803831744637,0.00101042096441767,-24.3998537453035,1.38015590343733,0.786,0.00917071425789726,0.7825,0.00922479674572833,0.214,0.00917071425789726,2000,0,0.786,-16.4,-0.128227151860077
12,"bundled","between-only","four-low",400,"wide","ipd-anchored","gWA",0,0,0.661757348336897,2000,1,0,-0.000411566452593293,0.00374756750622296,0.167596313883678,0.0026505931277383,0.0280746495521275,0.000883140844186263,0.168958441298803,0.000154360523165999,0.812743063114518,1.59704608957749,0.9505,0.0048502448391808,0.9505,0.0048502448391808,0.0495,0.0048502448391808,2000,0,0.9505,0.0500000000000056,-0.00245570110139144
12,"bundled","between-only","four-low",400,"wide","ipd-anchored","gWB",0,0,0.64856374696973,2000,1,0,0.00310655245300676,0.00368345048082268,0.164728913337476,0.00260524420564022,0.0271316977500443,0.000858253283730763,0.165579665419928,0.000145382690092324,0.516455833536011,1.59215015690749,0.9485,0.00494205169944629,0.9485,0.00494205169944629,0.0515,0.00494205169944629,2000,0,0.9485,-0.149999999999995,0.0188585743089463
12,"bundled","between-only","four-low",400,"wide","joint-split","gWA",0,0,0.66039532265254,2000,1,0,-9.97601773950343e-06,0.00375375073439475,0.167872836253928,0.0026549664237689,0.0281671986068832,0.000885808450171037,0.168612519770886,0.000155099451454018,0.440621325917778,1.59118741106459,0.95,0.00487339717240448,0.95,0.00487339717240448,0.05,0.00487339717240448,2000,0,0.95,0,-5.94260391503333e-05
12,"bundled","between-only","four-low",400,"wide","joint-split","gWB",0,0,0.647667015644015,2000,1,0,0.00288019683642162,0.00368466449485997,0.164783205695737,0.00260610285788835,0.0271482236607403,0.000856784815059292,0.165350489862352,0.000145031073614579,0.344260911917726,1.58941758504153,0.948,0.00496467521596328,0.948,0.00496467521596328,0.052,0.00496467521596328,2000,0,0.948,-0.2,0.0174787037566179
