"scenario","nS","nT","d","em_sd","kappa","rho_T","method","width","ess_median","ess_p05","fail_reason","n_attempted","convergence","convergence_mcse","bias","bias_mcse","empse","empse_mcse","mse","mse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","coverage","coverage_mcse","becoverage","becoverage_mcse","rejection","rejection_mcse","n_used","truth","cov_err_pp","cov_err_pp_mcse"
195,2000,500,0.4,0.9,1,0.3,"target-fixed",0.61213169812863,1456.94687706611,1303.94512668246,"",5000,1,0,0.00207336181049484,0.00217103011939489,0.153515011958436,0.00153530365762741,0.0235664443540168,0.000476042576726164,0.156289005855255,9.06805203707948e-05,1.80698542861022,1.0198837024238,0.9526,0.00300510365877785,0.9532,0.00298696367570816,0.0474,0.00300510365877785,5000,0,0.260000000000005,0.300510365877785
196,2000,500,0.4,0.9,1,0.6,"joint-score",0.583405689797619,1463.10869307662,1288.61212190324,"",5000,1,0,-0.000215198443047569,0.00210358837625958,0.148746160567835,0.00148761037415456,0.0221210415099853,0.000437677174947032,0.148971312693037,9.24497217663635e-05,0.151366680216802,1.00354034607023,0.9526,0.00300510365877785,0.9528,0.00299907185642492,0.0474,0.00300510365877785,5000,0,0.260000000000005,0.300510365877785
196,2000,500,0.4,0.9,1,0.6,"normal-recon",0.628603253621856,1463.10869307662,1288.61212190324,"",5000,1,0,-0.000215198443047569,0.00210358837625958,0.148746160567835,0.00148761037415456,0.0221210415099853,0.000437677174947032,0.160534438374514,0.000106470930147912,7.92509720027543,1.08172973003712,0.9662,0.0025556822963741,0.9664,0.00254837359898426,0.0338,0.0025556822963741,5000,0,1.62,0.25556822963741
196,2000,500,0.4,0.9,1,0.6,"reported-cov",0.624749044700002,1463.10869307662,1288.61212190324,"",5000,1,0,-0.000215198443047569,0.00210358837625958,0.148746160567835,0.00148761037415456,0.0221210415099853,0.000437677174947032,0.159556402334658,0.000107804415567016,7.26757700874741,1.07522842596409,0.9658,0.0025702280054501,0.9658,0.0025702280054501,0.0342,0.0025702280054501,5000,0,1.58,0.25702280054501
196,2000,500,0.4,0.9,1,0.6,"target-fixed",0.602248597004956,1463.10869307662,1288.61212190324,"",5000,1,0,-0.000215198443047569,0.00210358837625958,0.148746160567835,0.00148761037415456,0.0221210415099853,0.000437677174947032,0.15379634772397,9.9667294439215e-05,3.39517143626182,1.03622375253211,0.9586,0.00281730509529941,0.9584,0.00282380735886852,0.0414,0.00281730509529941,5000,0,0.860000000000005,0.281730509529941
197,2000,500,0.8,0,0,0.3,"joint-score",0.576577268626732,603.633733255689,468.438457263476,"",5000,1,0,-0.000747495624563557,0.00211751765460659,0.149731109285455,0.00149746084642725,0.0224154799565442,0.000458884320025278,0.147362358766179,0.000131145974052534,-1.58200291881896,0.988167786271966,0.9486,0.00312275647465504,0.949,0.00311123769583746,0.0514,0.00312275647465504,5000,0,-0.139999999999996,0.312275647465504
197,2000,500,0.8,0,0,0.3,"normal-recon",0.576929249217835,603.633733255689,468.438457263476,"",5000,1,0,-0.000747495624563557,0.00211751765460659,0.149731109285455,0.00149746084642725,0.0224154799565442,0.000458884320025278,0.147450959416035,0.000130917110940106,-1.52282974480187,0.988743721097555,0.9492,0.00310545842026584,0.9494,0.00309966578843591,0.0508,0.00310545842026584,5000,0,-0.0799999999999912,0.310545842026584
197,2000,500,0.8,0,0,0.3,"reported-cov",0.5769128712686,603.633733255689,468.438457263476,"",5000,1,0,-0.000747495624563557,0.00211751765460659,0.149731109285455,0.00149746084642725,0.0224154799565442,0.000458884320025278,0.14744691349884,0.000130948744041325,-1.52553186676828,0.988718671552725,0.9492,0.00310545842026584,0.9492,0.00310545842026584,0.0508,0.00310545842026584,5000,0,-0.0799999999999912,0.310545842026584
197,2000,500,0.8,0,0,0.3,"target-fixed",0.573432750854211,603.633733255689,468.438457263476,"",5000,1,0,-0.000747495624563557,0.00211751765460659,0.149731109285455,0.00149746084642725,0.0224154799565442,0.000458884320025278,0.146554931495586,0.000129566052696664,-2.1212544307105,0.982702598976796,0.9472,0.00316266216975509,0.9468,0.00317394895989208,0.0528,0.00316266216975509,5000,0,-0.279999999999991,0.316266216975509
198,2000,500,0.8,0,0,0.6,"joint-score",0.56611973875887,607.62622169657,456.466659897139,"",5000,1,0,-0.00241724996495053,0.00210877168354814,0.149112675741106,0.00149127589245743,0.022235986246052,0.000444498737208645,0.144749944362143,0.000144457151942251,-2.92579511250786,0.975660775418264,0.9442,0.00324611644892786,0.9438,0.00325704037432759,0.0558,0.00324611644892786,5000,0,-0.579999999999992,0.324611644892786
198,2000,500,0.8,0,0,0.6,"normal-recon",0.566463384858106,607.62622169657,456.466659897139,"",5000,1,0,-0.00241724996495053,0.00210877168354814,0.149112675741106,0.00149127589245743,0.022235986246052,0.000444498737208645,0.144836445069194,0.00014422438567821,-2.86778481484471,0.97622259254855,0.9438,0.00325704037432759,0.9432,0.00327333957908433,0.0562,0.00325704037432759,5000,0,-0.619999999999998,0.325704037432759
198,2000,500,0.8,0,0,0.6,"reported-cov",0.566393129554058,607.62622169657,456.466659897139,"",5000,1,0,-0.00241724996495053,0.00210877168354814,0.149112675741106,0.00149127589245743,0.022235986246052,0.000444498737208645,0.144818748247569,0.000144278940841564,-2.87965290153619,0.97610810990688,0.944,0.00325158422926425,0.9438,0.00325704037432759,0.056,0.00325158422926425,5000,0,-0.6,0.325158422926425
198,2000,500,0.8,0,0,0.6,"target-fixed",0.562991585317685,607.62622169657,456.466659897139,"",5000,1,0,-0.00241724996495053,0.00210877168354814,0.149112675741106,0.00149127589245743,0.022235986246052,0.000444498737208645,0.143945957964611,0.000142785751651772,-3.46497556348998,0.970183954432467,0.9422,0.00330027756408457,0.941,0.00333223648620562,0.0578,0.00330027756408457,5000,0,-0.779999999999992,0.330027756408457
199,2000,500,0.8,0.45,0,0.3,"joint-score",0.627519259259222,603.832723596485,466.57349526521,"imbalance",5000,0.9998,0.000199979998999889,0.00191932266892697,0.00238808060408918,0.168845911792862,0.00168879691109354,0.0285069227996989,0.000578167481639672,0.160504421971379,0.000169865020984148,-4.94029718156078,0.95609486324255,0.934386877375475,0.00350200813319869,0.934186837367474,0.00350696703932746,0.259851970394079,0.00620269936972388,4999,0.203060061667473,-1.56131226245249,0.350200813319869
199,2000,500,0.8,0.45,0,0.3,"normal-recon",0.627936406674846,603.832723596485,466.57349526521,"imbalance",5000,0.9998,0.000199979998999889,0.00191932266892697,0.00238808060408918,0.168845911792862,0.00168879691109354,0.0285069227996989,0.000578167481639672,0.160607024578043,0.000169182120532389,-4.87953017478258,0.956656836555793,0.934386877375475,0.00350200813319869,0.933986797359472,0.00351191666405466,0.259851970394079,0.00620269936972388,4999,0.203060061667473,-1.56131226245249,0.350200813319869
199,2000,500,0.8,0.45,0,0.3,"reported-cov",0.627917205366485,603.832723596485,466.57349526521,"imbalance",5000,0.9998,0.000199979998999889,0.00191932266892697,0.00238808060408918,0.168845911792862,0.00168879691109354,0.0285069227996989,0.000578167481639672,0.16060277198595,0.000169320073248351,-4.88204879785611,0.95664034503324,0.934386877375475,0.00350200813319869,0.933986797359472,0.00351191666405466,0.26005201040208,0.00620424781869507,4999,0.203060061667473,-1.56131226245249,0.350200813319869
199,2000,500,0.8,0.45,0,0.3,"target-fixed",0.618169400953403,603.832723596485,466.57349526521,"imbalance",5000,0.9998,0.000199979998999889,0.00191932266892697,0.00238808060408918,0.168845911792862,0.00168879691109354,0.0285069227996989,0.000578167481639672,0.158115268277488,0.000168090710738171,-6.35528773035291,0.941910225468783,0.929785957191438,0.00361378168734978,0.930786157231446,0.00358987949582039,0.266653330666133,0.00625441363519733,4999,0.203060061667473,-2.02140428085616,0.361378168734978
200,2000,500,0.8,0.45,0,0.6,"joint-score",0.621574269445174,603.396220030338,454.060492926494,"",5000,1,0,0.0025253541067943,0.00234403900637806,0.16574858767757,0.00165765165022982,0.0274734772116105,0.000544941845643139,0.159077416565677,0.000189183633664722,-4.0248735783325,0.966609766976899,0.9394,0.00337424480439698,0.94,0.00335857112474933,0.3014,0.0064893457297327,5000,0.22152092579085,-1.05999999999999,0.337424480439698
200,2000,500,0.8,0.45,0,0.6,"normal-recon",0.622898507179851,603.396220030338,454.060492926494,"",5000,1,0,0.0025253541067943,0.00234403900637806,0.16574858767757,0.00165765165022982,0.0274734772116105,0.000544941845643139,0.159408824873926,0.00018821616643221,-3.82492719393599,0.968526860680911,0.9382,0.00340531232047811,0.9388,0.00338982477423244,0.3004,0.0064832066140144,5000,0.22152092579085,-1.17999999999999,0.340531232047811
200,2000,500,0.8,0.45,0,0.6,"reported-cov",0.621779163584363,603.396220030338,454.060492926494,"",5000,1,0,0.0025253541067943,0.00234403900637806,0.16574858767757,0.00165765165022982,0.0274734772116105,0.000544941845643139,0.159125871390745,0.000188494428849778,-3.99563964895336,0.966851093646799,0.9382,0.00340531232047811,0.939,0.00338464178311384,0.3016,0.00649056915840206,5000,0.22152092579085,-1.17999999999999,0.340531232047811
200,2000,500,0.8,0.45,0,0.6,"target-fixed",0.611947089954166,603.396220030338,454.060492926494,"",5000,1,0,0.0025253541067943,0.00234403900637806,0.16574858767757,0.00165765165022982,0.0274734772116105,0.000544941845643139,0.156613862849447,0.000186592613272778,-5.51119316074846,0.95166451324931,0.9338,0.00351617860752266,0.9338,0.00351617860752266,0.3126,0.00655562720111509,5000,0.22152092579085,-1.62,0.351617860752266
201,2000,500,0.8,0.45,0.5,0.3,"joint-score",0.638334504788272,603.175468601817,466.035359819572,"imbalance",5000,0.9998,0.000199979998999889,0.000427103065292173,0.00241427044800726,0.170697628216709,0.00170731777987625,0.0291320339940421,0.000578763969162971,0.163265922203105,0.000174197763686221,-4.35372540980445,0.962081785168457,0.937587517503501,0.00342137020210276,0.937787557511502,0.0034162472168495,0.10502100420084,0.00433613641290213,4999,0.101530030833737,-1.24124824964993,0.342137020210276
201,2000,500,0.8,0.45,0.5,0.3,"normal-recon",0.64352995985968,603.175468601817,466.035359819572,"imbalance",5000,0.9998,0.000199979998999889,0.000427103065292173,0.00241427044800726,0.170697628216709,0.00170731777987625,0.0291320339940421,0.000578763969162971,0.164586561767146,0.000173832478022647,-3.58005352119153,0.969754247339698,0.938587717543509,0.00339565441377279,0.938987797559512,0.00338529685045831,0.100620124024805,0.0042547342438635,4999,0.101530030833737,-1.14122824564913,0.339565441377279
201,2000,500,0.8,0.45,0.5,0.3,"reported-cov",0.643501881943233,603.175468601817,466.035359819572,"imbalance",5000,0.9998,0.000199979998999889,0.000427103065292173,0.00241427044800726,0.170697628216709,0.00170731777987625,0.0291320339940421,0.000578763969162971,0.164579721208844,0.000173875127284155,-3.58406093381598,0.969717011020468,0.938387677535507,0.00340081783537353,0.93878775755151,0.00339048076776004,0.100620124024805,0.0042547342438635,4999,0.101530030833737,-1.16123224644928,0.340081783537353
201,2000,500,0.8,0.45,0.5,0.3,"target-fixed",0.633823819024948,603.175468601817,466.035359819572,"imbalance",5000,0.9998,0.000199979998999889,0.000427103065292173,0.00241427044800726,0.170697628216709,0.00170731777987625,0.0291320339940421,0.000578763969162971,0.162105854443502,0.000171827972845176,-5.03332932212733,0.95517570205379,0.934586917383477,0.00349703990618445,0.934186837367474,0.00350696703932746,0.109821964392879,0.00442223148785995,4999,0.101530030833737,-1.54130826165233,0.349703990618445
202,2000,500,0.8,0.45,0.5,0.6,"joint-score",0.63213799715346,601.093250029975,453.35626821648,"",5000,1,0,-0.00278949428686118,0.00240452151975559,0.170025347212816,0.00170042352298343,0.0289106182494762,0.000578341156222577,0.161725660404582,0.000180193627292795,-4.88144088177981,0.95716606268641,0.9386,0.00339499749631719,0.9376,0.00342070869850094,0.1174,0.00455230139599741,5000,0.110760462895425,-1.14,0.339499749631719
202,2000,500,0.8,0.45,0.5,0.6,"normal-recon",0.638263920807461,601.093250029975,453.35626821648,"",5000,1,0,-0.00278949428686118,0.00240452151975559,0.170025347212816,0.00170042352298343,0.0289106182494762,0.000578341156222577,0.16328107123383,0.000179399454536938,-3.96662973465063,0.96620824586825,0.9402,0.00335332551357604,0.9416,0.00331630637909105,0.1156,0.00452187217864459,5000,0.110760462895425,-0.979999999999992,0.335332551357604
202,2000,500,0.8,0.45,0.5,0.6,"reported-cov",0.637236829090333,601.093250029975,453.35626821648,"",5000,1,0,-0.00278949428686118,0.00240452151975559,0.170025347212816,0.00170042352298343,0.0289106182494762,0.000578341156222577,0.16302232711821,0.000179955814678718,-4.11880946541493,0.964731257486507,0.9396,0.00336903072114221,0.9408,0.0033375248313683,0.1154,0.00451846965243765,5000,0.110760462895425,-1.04,0.336903072114221
202,2000,500,0.8,0.45,0.5,0.6,"target-fixed",0.627625462183215,601.093250029975,453.35626821648,"",5000,1,0,-0.00278949428686118,0.00240452151975559,0.170025347212816,0.00170042352298343,0.0289106182494762,0.000578341156222577,0.160562748353022,0.000177283612765846,-5.56540481458366,0.950178762332209,0.935,0.00348640215695206,0.9352,0.00348140661227613,0.1234,0.00465128885364046,5000,0.110760462895425,-1.49999999999999,0.348640215695206
