"a","b","c","bias","pop","bridge","scale"
0.8,0.1,0,-0.173600176670692,-0.150318832009704,-0.0232813446609883,1.5
0.9,0.1,0,-0.192290516217538,-0.169006674364034,-0.0232838418535037,1.5
1,0.1,0,-0.210990039670327,-0.187699354481647,-0.0232906851886801,1.5
-1,0.2,0,0.146583687438407,0.194455262546787,-0.0478715751083794,1.5
-0.9,0.2,0,0.126759857765026,0.174493077365336,-0.0477332196003107,1.5
-0.8,0.2,0,0.107062041159265,0.154663758709745,-0.0476017175504803,1.5
-0.7,0.2,0,0.0874836003799772,0.134960879264949,-0.0474772788849719,1.5
-0.6,0.2,0,0.0680176997770052,0.115377801555028,-0.0473601017780225,1.5
-0.5,0.2,0,0.0486573172953058,0.095907689674145,-0.0472503723788392,1.5
-0.4,0.2,0,0.0293952567084748,0.0765435212779521,-0.0471482645694773,1.5
-0.3,0.2,0,0.0102241600521155,0.0572780998037029,-0.0470539397515874,1.5
-0.2,0.2,0,-0.00886347977025886,0.0381040668896669,-0.0469675466599258,1.5
-0.1,0.2,0,-0.0278753062334173,0.0190139149670487,-0.046889221200466,1.5
0,0.2,0,-0.0468190863109811,0,-0.0468190863109811,1.5
0.1,0.2,0,-0.065702697490211,-0.0189454456481798,-0.0467572518420313,1.5
0.2,0.2,0,-0.0845341146987142,-0.0378303002422391,-0.0467038144564751,1.5
0.3,0.2,0,-0.103321397158547,-0.056662539612951,-0.0466588575455964,1.5
0.4,0.2,0,-0.122072675181464,-0.0754502240211459,-0.0466224511603183,1.5
0.5,0.2,0,-0.140796136917116,-0.0942014849612278,-0.0465946519558884,1.5
0.6,0.2,0,-0.159500015064792,-0.112924511915891,-0.0465755031489011,1.5
0.7,0.2,0,-0.178192573557968,-0.131627539072431,-0.0465650344855376,1.5
0.8,0.2,0,-0.196882094229941,-0.150318832009704,-0.0465632622202371,1.5
0.9,0.2,0,-0.215576863468223,-0.169006674364034,-0.0465701891041891,1.5
1,0.2,0,-0.234285158865094,-0.187699354481647,-0.0465858043834473,1.5
-1,0.3,0,0.122694477514461,0.194455262546787,-0.0717607850323261,1.5
-0.9,0.3,0,0.102937555697147,0.174493077365336,-0.0715555216681892,1.5
-0.8,0.3,0,0.083303149453388,0.154663758709745,-0.071360609256357,1.5
-0.7,0.3,0,0.0637845204768057,0.134960879264949,-0.0711763587881433,1.5
-0.6,0.3,0,0.0443747380211575,0.115377801555028,-0.0710030635338702,1.5
-0.5,0.3,0,0.0250666910305596,0.095907689674145,-0.0708409986435854,1.5
-0.4,0.3,0,0.0058531004843177,0.0765435212779521,-0.0706904207936344,1.5
-0.3,0.3,0,-0.0132734680721701,0.0572780998037029,-0.070551567875873,1.5
-0.2,0.3,0,-0.0323205918366,0.0381040668896669,-0.0704246587262669,1.5
-0.1,0.3,0,-0.0512959779226297,0.0190139149670487,-0.0703098928896785,1.5
0,0.3,0,-0.0702074504176979,0,-0.0702074504176979,1.5
0.1,0.3,0,-0.0890629373445941,-0.0189454456481798,-0.0701174916964143,1.5
0.2,0.3,0,-0.107870457543587,-0.0378303002422391,-0.0700401573013477,1.5
0.3,0.3,0,-0.126638107489714,-0.056662539612951,-0.0699755678767629,1.5
0.4,0.3,0,-0.145374048058215,-0.0754502240211459,-0.0699238240370695,1.5
0.5,0.3,0,-0.164086491249291,-0.0942014849612278,-0.0698850062880633,1.5
0.6,0.3,0,-0.182783686882131,-0.112924511915891,-0.0698591749662399,1.5
0.7,0.3,0,-0.20147390926711,-0.131627539072431,-0.0698463701946792,1.5
0.8,0.3,0,-0.220165443864061,-0.150318832009704,-0.0698466118543567,1.5
0.9,0.3,0,-0.238866573934146,-0.169006674364034,-0.0698598995701116,1.5
1,0.3,0,-0.257585567192573,-0.187699354481647,-0.0698862127109261,1.5
-1,0.4,0,0.0988354294950547,0.194455262546787,-0.0956198330517319,1.5
-0.9,0.4,0,0.0791438739456929,0.174493077365336,-0.0953492034196435,1.5
-0.8,0.4,0,0.0595712908297197,0.154663758709745,-0.0950924678800252,1.5
-0.7,0.4,0,0.0401108434119127,0.134960879264949,-0.0948500358530363,1.5
-0.6,0.4,0,0.0207555085442854,0.115377801555028,-0.0946222930107423,1.5
-0.5,0.4,0,0.00149808891568143,0.095907689674145,-0.0944096007584636,1.5
-0.4,0.4,0,-0.0176687744983413,0.0765435212779521,-0.0942122957762934,1.5
-0.3,0.4,0,-0.0367525898127988,0.0572780998037029,-0.0940306896165017,1.5
-0.2,0.4,0,-0.0557610014628502,0.0381040668896669,-0.0938650683525171,1.5
-0.1,0.4,0,-0.0747017773081777,0.0190139149670487,-0.0937156922752265,1.5
0,0.4,0,-0.0935827956323855,0,-0.0935827956323855,1.5
0.1,0.4,0,-0.11241203205532,-0.0189454456481798,-0.0934665864071397,1.5
0.2,0.4,0,-0.131197546374157,-0.0378303002422391,-0.0933672461319176,1.5
0.3,0.4,0,-0.149947469347104,-0.056662539612951,-0.0932849297341533,1.5
0.4,0.4,0,-0.168669989431903,-0.0754502240211459,-0.0932197654107572,1.5
0.5,0.4,0,-0.187373339489755,-0.0942014849612278,-0.0931718545285277,1.5
0.6,0.4,0,-0.206065783464082,-0.112924511915891,-0.0931412715481911,1.5
0.7,0.4,0,-0.224755603042622,-0.131627539072431,-0.0931280639701918,1.5
0.8,0.4,0,-0.243451084310492,-0.150318832009704,-0.0931322523007883,1.5
0.9,0.4,0,-0.262160504401625,-0.169006674364034,-0.0931538300375911,1.5
1,0.4,0,-0.28089211815581,-0.187699354481647,-0.093192763674163,1.5
-1,0.5,0,0.0750058640314311,0.194455262546787,-0.119449398515356,1.5
-0.9,0.5,0,0.055378112553264,0.174493077365336,-0.119114964812072,1.5
-0.8,0.5,0,0.0358657458863417,0.154663758709745,-0.118798012823403,1.5
-0.7,0.5,0,0.0164618315296093,0.134960879264949,-0.11849904773534,1.5
-0.6,0.5,0,-0.00284074334876339,0.115377801555028,-0.118218544903791,1.5
-0.5,0.5,0,-0.0220492595489071,0.095907689674145,-0.117956949223052,1.5
-0.4,0.5,0,-0.0411711532903303,0.0765435212779521,-0.117714674568282,1.5
-0.3,0.5,0,-0.0602140035029711,0.0572780998037029,-0.117492103306674,1.5
-0.2,0.5,0,-0.0791855189821985,0.0381040668896669,-0.117289585871865,1.5
-0.1,0.5,0,-0.0980935254293134,0.0190139149670487,-0.117107440396362,1.5
0,0.5,0,-0.116945952396722,0,-0.116945952396722,1.5
0.1,0.5,0,-0.135750820154759,-0.0189454456481798,-0.116805374506579,1.5
0.2,0.5,0,-0.154516226495142,-0.0378303002422391,-0.116685926252903,1.5
0.3,0.5,0,-0.173250333484105,-0.056662539612951,-0.116587793871154,1.5
0.4,0.5,0,-0.191961354176805,-0.0754502240211459,-0.116511130155659,1.5
0.5,0.5,0,-0.210657539302887,-0.0942014849612278,-0.116456054341659,1.5
0.6,0.5,0,-0.229347163932355,-0.112924511915891,-0.116422652016464,1.5
0.7,0.5,0,-0.248038514129732,-0.131627539072431,-0.116410975057302,1.5
0.8,0.5,0,-0.26673987360408,-0.150318832009704,-0.116421041594376,1.5
0.9,0.5,0,-0.285459510362108,-0.169006674364034,-0.116452835998074,1.5
1,0.5,0,-0.304205663371607,-0.187699354481647,-0.11650630888996,1.5
-1,0.6,0,0.0512050924735468,0.194455262546787,-0.14325017007324,1.5
-0.9,0.6,0,0.0316395627750812,0.174493077365336,-0.142853514590255,1.5
-0.8,0.6,0,0.0121857869600804,0.154663758709745,-0.142477971749665,1.5
-0.7,0.6,0,-0.00716326055009364,0.134960879264949,-0.142124139815043,1.5
-0.6,0.6,0,-0.0264147795309347,0.115377801555028,-0.141792581085962,1.5
-0.5,0.6,0,-0.0455761314856926,0.095907689674145,-0.141483821159838,1.5
-0.4,0.6,0,-0.0646548270032557,0.0765435212779521,-0.141198348281208,1.5
-0.3,0.6,0,-0.0836585129682647,0.0572780998037029,-0.140936612771968,1.5
-0.2,0.6,0,-0.10259495964644,0.0381040668896669,-0.140699026536107,1.5
-0.1,0.6,0,-0.121472047665606,0.0190139149670487,-0.140485962632655,1.5
0,0.6,0,-0.140297754910625,0,-0.140297754910625,1.5
0.1,0.6,0,-0.159080143348327,-0.0189454456481798,-0.140134697700147,1.5
0.2,0.6,0,-0.177827345796567,-0.0378303002422391,-0.139997045554328,1.5
0.3,0.6,0,-0.196547552649738,-0.056662539612951,-0.139885013036787,1.5
0.4,0.6,0,-0.215248998571675,-0.0754502240211459,-0.139798774550529,1.5
0.5,0.6,0,-0.233939949165394,-0.0942014849612278,-0.139738464204167,1.5
0.6,0.6,0,-0.25262868762824,-0.112924511915891,-0.139704175712349,1.5
0.7,0.6,0,-0.271323501400368,-0.131627539072431,-0.139695962327937,1.5
0.8,0.6,0,-0.290032668813773,-0.150318832009704,-0.139713836804069,1.5
0.9,0.6,0,-0.30876444574916,-0.169006674364034,-0.139757771385126,1.5
1,0.6,0,-0.327527052308065,-0.187699354481647,-0.139827697826417,1.5
-1,0.7,0,0.0274324170968827,0.194455262546787,-0.167022845449904,1.5
-0.9,0.7,0,0.00792750731138725,0.174493077365336,-0.166565570053949,1.5
-0.8,0.7,0,-0.0114693216361084,0.154663758709745,-0.166133080345853,1.5
-0.7,0.7,0,-0.0307651856897077,0.134960879264949,-0.165726064954657,1.5
-0.6,0.7,0,-0.049967368807326,0.115377801555028,-0.165345170362354,1.5
-0.5,0.7,0,-0.0690833103910908,0.095907689674145,-0.164991000065236,1.5
-0.4,0.7,0,-0.0881205925576001,0.0765435212779521,-0.164664113835552,1.5
-0.3,0.7,0,-0.107086927272238,0.0572780998037029,-0.164365027075941,1.5
-0.2,0.7,0,-0.12599014336948,0.0381040668896669,-0.164094210259147,1.5
-0.1,0.7,0,-0.144838173478661,0.0190139149670487,-0.163852088445709,1.5
0,0.7,0,-0.163639040872495,0,-0.163639040872495,1.5
0.1,0.7,0,-0.182400846253535,-0.0189454456481798,-0.163455400605355,1.5
0.2,0.7,0,-0.201131754491914,-0.0378303002422391,-0.163301454249675,1.5
0.3,0.7,0,-0.219839981326069,-0.056662539612951,-0.163177441713118,1.5
0.4,0.7,0,-0.238533780036683,-0.0754502240211459,-0.163083556015537,1.5
0.5,0.7,0,-0.257221428102911,-0.0942014849612278,-0.163019943141684,1.5
0.6,0.7,0,-0.275911213849123,-0.112924511915891,-0.162986701933233,1.5
0.7,0.7,0,-0.294611423089728,-0.131627539072431,-0.162983884017297,1.5
0.8,0.7,0,-0.313330325779383,-0.150318832009704,-0.163011493769679,1.5
0.9,0.7,0,-0.332076162675767,-0.169006674364034,-0.163069488311733,1.5
1,0.7,0,-0.350857132022532,-0.187699354481647,-0.163157777540885,1.5
-1,0.8,0,0.00368713133180498,0.194455262546787,-0.190768131214982,1.5
-0.9,0.8,0,-0.0157587794578483,0.174493077365336,-0.190251856823185,1.5
-0.8,0.8,0,-0.0351003233737375,0.154663758709745,-0.189764082083482,1.5
-0.7,0.8,0,-0.0543447039906937,0.134960879264949,-0.189305583255643,1.5
-0.6,0.8,0,-0.0734992866679856,0.115377801555028,-0.188877088223013,1.5
-0.5,0.8,0,-0.0925715858850789,0.095907689674145,-0.188479275559224,1.5
-0.4,0.8,0,-0.111569252429656,0.0765435212779521,-0.188112773707608,1.5
-0.3,0.8,0,-0.13050006046105,0.0572780998037029,-0.187778160264753,1.5
-0.2,0.8,0,-0.149371894469991,0.0381040668896669,-0.187475961359658,1.5
-0.1,0.8,0,-0.168192736153162,0.0190139149670487,-0.187206651120211,1.5
0,0.8,0,-0.18697065121893,0,-0.18697065121893,1.5
0.1,0.8,0,-0.205713776138616,-0.0189454456481798,-0.186768330490437,1.5
0.2,0.8,0,-0.224430304855899,-0.0378303002422391,-0.18660000461366,1.5
0.3,0.8,0,-0.243128475465397,-0.056662539612951,-0.186465935852446,1.5
0.4,0.8,0,-0.261816556870132,-0.0754502240211459,-0.186366332848986,1.5
0.5,0.8,0,-0.280502835426548,-0.0942014849612278,-0.18630135046532,1.5
0.6,0.8,0,-0.299195601584955,-0.112924511915891,-0.186271089669064,1.5
0.7,0.8,0,-0.317903136532901,-0.131627539072431,-0.186275597460471,1.5
0.8,0.8,0,-0.3366336988486,-0.150318832009704,-0.186314866838896,1.5
0.9,0.8,0,-0.355395511171788,-0.169006674364034,-0.186388836807753,1.5
1,0.8,0,-0.374196746899815,-0.187699354481647,-0.186497392418168,1.5
-1,0.9,0,-0.0200314800046115,0.194455262546787,-0.214486742551398,1.5
-0.9,0.9,0,-0.0394200312360706,0.174493077365336,-0.213913108601407,1.5
-0.8,0.9,0,-0.0587079692674562,0.154663758709745,-0.213371727977201,1.5
-0.7,0.9,0,-0.07790258254823,0.134960879264949,-0.212863461813179,1.5
-0.6,0.9,0,-0.0970113150392686,0.115377801555028,-0.212389116594296,1.5
-0.5,0.9,0,-0.116041753459605,0.095907689674145,-0.21194944313375,1.5
-0.4,0.9,0,-0.135001614397393,0.0765435212779521,-0.211545135675346,1.5
-0.3,0.9,0,-0.153898731307172,0.0572780998037029,-0.211176831110875,1.5
-0.2,0.9,0,-0.172741041413322,0.0381040668896669,-0.210845108302989,1.5
-0.1,0.9,0,-0.191536572537274,0.0190139149670487,-0.210550487504322,1.5
0,0.9,0,-0.210293429863901,0,-0.210293429863901,1.5
0.1,0.9,0,-0.229019782660761,-0.0189454456481798,-0.210074337012581,1.5
0.2,0.9,0,-0.247723850961965,-0.0378303002422391,-0.209893550719726,1.5
0.3,0.9,0,-0.266413892227205,-0.056662539612951,-0.209751352614254,1.5
0.4,0.9,0,-0.285098187985128,-0.0754502240211459,-0.209647963963982,1.5
0.5,0.9,0,-0.303785030469359,-0.0942014849612278,-0.209583545508131,1.5
0.6,0.9,0,-0.32248270925481,-0.112924511915891,-0.20955819733892,1.5
0.7,0.9,0,-0.34119949790166,-0.131627539072431,-0.20957195882923,1.5
0.8,0.9,0,-0.359943640614164,-0.150318832009704,-0.20962480860446,1.5
0.9,0.9,0,-0.378723338921809,-0.169006674364034,-0.209716664557774,1.5
1,0.9,0,-0.39754673839087,-0.187699354481647,-0.209847383909223,1.5
-1,1,0,-0.0437241404744546,0.194455262546787,-0.238179403021241,1.5
-0.9,1,0,-0.0630569895712295,0.174493077365336,-0.237550066936566,1.5
-0.8,1,0,-0.0822930176319106,0.154663758709745,-0.236956776341656,1.5
-0.7,1,0,-0.101439595204383,0.134960879264949,-0.236400474469332,1.5
-0.6,1,0,-0.1205042420338,0.115377801555028,-0.235882043588828,1.5
-0.5,1,0,-0.139494614225793,0.095907689674145,-0.235402303899938,1.5
-0.4,1,0,-0.15841849128531,0.0765435212779521,-0.234962012563262,1.5
-0.3,1,0,-0.17728376305225,0.0572780998037029,-0.234561862855953,1.5
-0.2,1,0,-0.196098416552703,0.0381040668896669,-0.23420248344237,1.5
-0.1,1,0,-0.214870522782475,0.0190139149670487,-0.233884437749524,1.5
0,1,0,-0.233608223437495,0,-0.233608223437495,1.5
0.1,1,0,-0.252319717603976,-0.0189454456481798,-0.233374271955796,1.5
0.2,1,0,-0.271013248419501,-0.0378303002422391,-0.233182948177262,1.5
0.3,1,0,-0.289697089714954,-0.056662539612951,-0.233034550102003,1.5
0.4,1,0,-0.308379532646116,-0.0754502240211459,-0.23292930862497,1.5
0.5,1,0,-0.327068872322863,-0.0942014849612278,-0.232867387361635,1.5
0.6,1,0,-0.34577339444349,-0.112924511915891,-0.2328488825276,1.5
0.7,1,0,-0.364501361941362,-0.131627539072431,-0.232873822868931,1.5
0.8,1,0,-0.383261001651306,-0.150318832009704,-0.232942169641603,1.5
0.9,1,0,-0.402060491003297,-0.169006674364034,-0.233053816639263,1.5
1,1,0,-0.420907944751888,-0.187699354481647,-0.233208590270241,1.5
-1,-1,0.1,0.454882083980496,0.194455262546787,0.260426821433709,1.5
-0.9,-1,0.1,0.431186221998289,0.174493077365336,0.256693144632952,1.5
-0.8,-1,0.1,0.407683610961052,0.154663758709745,0.253019852251307,1.5
-0.7,-1,0.1,0.384367640590496,0.134960879264949,0.249406761325547,1.5
-0.6,-1,0.1,0.361231372835055,0.115377801555028,0.245853571280028,1.5
-0.5,-1,0.1,0.338267555299659,0.095907689674145,0.242359865625514,1.5
-0.4,-1,0.1,0.315468635209592,0.0765435212779521,0.23892511393164,1.5
-0.3,-1,0.1,0.29282677385126,0.0572780998037029,0.235548674047557,1.5
-0.2,-1,0.1,0.27033386143527,0.0381040668896669,0.232229794545603,1.5
-0.1,-1,0.1,0.24798153233099,0.0190139149670487,0.228967617363941,1.5
0,-1,0.1,0.225761180625128,0,0.225761180625128,1.5
0.1,-1,0.1,0.203663975960835,-0.0189454456481798,0.222609421609015,1.5
0.2,-1,0.1,0.181680879617645,-0.0378303002422391,0.219511179859884,1.5
0.3,-1,0.1,0.159802660796563,-0.056662539612951,0.216465200409514,1.5
0.4,-1,0.1,0.13801991307848,-0.0754502240211459,0.213470137099626,1.5
0.5,-1,0.1,0.116323071027959,-0.0942014849612278,0.210524555989186,1.5
0.6,-1,0.1,0.0947024269180749,-0.112924511915891,0.207626938833966,1.5
0.7,-1,0.1,0.0731481475553246,-0.131627539072431,0.204775686627755,1.5
0.8,-1,0.1,0.0516502911869542,-0.150318832009704,0.201969123196658,1.5
0.9,-1,0.1,0.0301988244757929,-0.169006674364034,0.199205498839827,1.5
1,-1,0.1,0.00878363953019343,-0.187699354481647,0.196482994011841,1.5
-1,-0.9,0.1,0.430863548086701,0.194455262546787,0.236408285539914,1.5
-0.9,-0.9,0.1,0.407258461325446,0.174493077365336,0.232765383960109,1.5
-0.8,-0.9,0.1,0.383843374991636,0.154663758709745,0.229179616281891,1.5
-0.7,-0.9,0.1,0.360611529927045,0.134960879264949,0.225650650662096,1.5
-0.6,-0.9,0.1,0.337555845349713,0.115377801555028,0.222178043794685,1.5
-0.5,-0.9,0.1,0.314668932532463,0.095907689674145,0.218761242858318,1.5
-0.4,-0.9,0.1,0.291943108990114,0.0765435212779521,0.215399587712162,1.5
-0.3,-0.9,0.1,0.269370413119161,0.0572780998037029,0.212092313315458,1.5
-0.2,-0.9,0.1,0.246942619236924,0.0381040668896669,0.208838552347257,1.5
-0.1,-0.9,0.1,0.224651252970619,0.0190139149670487,0.205637338003571,1.5
0,-0.9,0.1,0.202487606950511,0,0.202487606950511,1.5
0.1,-0.9,0.1,0.180442756765221,-0.0189454456481798,0.199388202413401,1.5
0.2,-0.9,0.1,0.158507577141158,-0.0378303002422391,0.196337877383397,1.5
0.3,-0.9,0.1,0.13667275831197,-0.056662539612951,0.193335297924921,1.5
0.4,-0.9,0.1,0.114928822547803,-0.0754502240211459,0.190379046568949,1.5
0.5,-0.9,0.1,0.0932661408179568,-0.0942014849612278,0.187467625779185,1.5
0.6,-0.9,0.1,0.0716749495640305,-0.112924511915891,0.184599461479921,1.5
0.7,-0.9,0.1,0.0501453675639675,-0.131627539072431,0.181772906636398,1.5
0.8,-0.9,0.1,0.0286674128705367,-0.150318832009704,0.178986244880241,1.5
0.9,-0.9,0.1,0.00723101981046737,-0.169006674364034,0.176237694174502,1.5
1,-0.9,0.1,-0.014173943967305,-0.187699354481647,0.173525410514342,1.5
-1,-0.8,0.1,0.406883220433945,0.194455262546787,0.212427957887158,1.5
-0.9,-0.8,0.1,0.383367572987729,0.174493077365336,0.208874495622393,1.5
-0.8,-0.8,0.1,0.360038612687836,0.154663758709745,0.205374853978091,1.5
-0.7,-0.8,0.1,0.336889434026492,0.134960879264949,0.201928554761543,1.5
-0.6,-0.8,0.1,0.313912816128545,0.115377801555028,0.198535014573517,1.5
-0.5,-0.8,0.1,0.291101236668038,0.095907689674145,0.195193546993893,1.5
-0.4,-0.8,0.1,0.268446886268367,0.0765435212779521,0.191903364990415,1.5
-0.3,-0.8,0.1,0.245941683331261,0.0572780998037029,0.188663583527558,1.5
-0.2,-0.8,0.1,0.223577289242798,0.0381040668896669,0.185473222353131,1.5
-0.1,-0.8,0.1,0.201345123908485,0.0190139149670487,0.182331208941437,1.5
0,-0.8,0.1,0.179236381573148,0,0.179236381573148,1.5
0.1,-0.8,0.1,0.157242046885281,-0.0189454456481798,0.176187492533461,1.5
0.2,-0.8,0.1,0.135352911169463,-0.0378303002422391,0.173183211411702,1.5
0.3,-0.8,0.1,0.113559588874355,-0.056662539612951,0.170222128487306,1.5
0.4,-0.8,0.1,0.0918525341676224,-0.0754502240211459,0.167302758188768,1.5
0.5,-0.8,0.1,0.0702220576528981,-0.0942014849612278,0.164423542614126,1.5
0.6,-0.8,0.1,0.0486583431872449,-0.112924511915891,0.161582855103136,1.5
0.7,-0.8,0.1,0.0271514647808899,-0.131627539072431,0.158779003853321,1.5
0.8,-0.8,0.1,0.00569140356385814,-0.150318832009704,0.156010235573562,1.5
0.9,-0.8,0.1,-0.0157319351931839,-0.169006674364034,0.15327473917085,1.5
1,-0.8,0.1,-0.0371287050146031,-0.187699354481647,0.150570649467044,1.5
-1,-0.7,0.1,0.382940552179832,0.194455262546787,0.188485289633046,1.5
-0.9,-0.7,0.1,0.359512981691043,0.174493077365336,0.185019904325706,1.5
-0.8,-0.7,0.1,0.336268723344487,0.154663758709745,0.181604964634742,1.5
-0.7,-0.7,0.1,0.313200727859087,0.134960879264949,0.178239848594138,1.5
-0.6,-0.7,0.1,0.290301636945041,0.115377801555028,0.174923835390013,1.5
-0.5,-0.7,0.1,0.267563797447838,0.095907689674145,0.171656107773693,1.5
-0.4,-0.7,0.1,0.244979275951389,0.0765435212779521,0.168435754673437,1.5
-0.3,-0.7,0.1,0.222539873786739,0.0572780998037029,0.165261773983036,1.5
-0.2,-0.7,0.1,0.200237142396093,0.0381040668896669,0.162133075506426,1.5
-0.1,-0.7,0.1,0.178062399005681,0.0190139149670487,0.159048484038632,1.5
0,-0.7,0.1,0.156006742564809,0,0.156006742564809,1.5
0.1,-0.7,0.1,0.134061069912369,-0.0189454456481798,0.153006515560549,1.5
0.2,-0.7,0.1,0.112216092136017,-0.0378303002422391,0.150046392378256,1.5
0.3,-0.7,0.1,0.090462351093178,-0.056662539612951,0.147124890706129,1.5
0.4,-0.7,0.1,0.0687902360667145,-0.0754502240211459,0.14424046008786,1.5
0.5,-0.7,0.1,0.047190000531868,-0.0942014849612278,0.141391485493096,1.5
0.6,-0.7,0.1,0.0256517790143013,-0.112924511915891,0.138576290930192,1.5
0.7,-0.7,0.1,0.00416560402222019,-0.131627539072431,0.135793143094651,1.5
0.8,-0.7,0.1,-0.0172785769615988,-0.150318832009704,0.133040255048105,1.5
0.9,-0.7,0.1,-0.0386908844397338,-0.169006674364034,0.130315789924301,1.5
1,-0.7,0.1,-0.0600814898217997,-0.187699354481647,0.127617864659847,1.5
-1,-0.6,0.1,0.359034983337089,0.194455262546787,0.164579720790302,1.5
-0.9,-0.6,0.1,0.335694101424138,0.174493077365336,0.161201024058801,1.5
-0.8,-0.6,0.1,0.312533095986675,0.154663758709745,0.15786933727693,1.5
-0.7,-0.6,0.1,0.289544776590489,0.134960879264949,0.15458389732554,1.5
-0.6,-0.6,0.1,0.266721650249134,0.115377801555028,0.151343848694106,1.5
-0.5,-0.6,0.1,0.244055935785026,0.095907689674145,0.148148246110881,1.5
-0.4,-0.6,0.1,0.221539578625687,0.0765435212779521,0.144996057347735,1.5
-0.3,-0.6,0.1,0.199164265982978,0.0572780998037029,0.141886166179275,1.5
-0.2,-0.6,0.1,0.176921442366506,0.0381040668896669,0.138817375476839,1.5
-0.1,-0.6,0.1,0.154802325386326,0.0190139149670487,0.135788410419278,1.5
0,-0.6,0.1,0.132797921803856,0,0.132797921803856,1.5
0.1,-0.6,0.1,0.110899043793951,-0.0189454456481798,0.129844489442131,1.5
0.2,-0.6,0.1,0.089096325384913,-0.0378303002422391,0.126926625627152,1.5
0.3,-0.6,0.1,0.067380239047216,-0.056662539612951,0.124042778660167,1.5
0.4,-0.6,0.1,0.0457411124052524,-0.0754502240211459,0.121191336426398,1.5
0.5,-0.6,0.1,0.0241691450501787,-0.0942014849612278,0.118370630011406,1.5
0.6,-0.6,0.1,0.00265442543499289,-0.112924511915891,0.115578937350884,1.5
0.7,-0.6,0.1,-0.0188130521640132,-0.131627539072431,0.112814486908417,1.5
0.8,-0.6,0.1,-0.0402433706324962,-0.150318832009704,0.110075461377208,1.5
0.9,-0.6,0.1,-0.0616466729610303,-0.169006674364034,0.107360001403004,1.5
1,-0.6,0.1,-0.0830331451548261,-0.187699354481647,0.104666209326821,1.5
-1,-0.5,0.1,0.335165942949269,0.194455262546787,0.140710680402482,1.5
-0.9,-0.5,0.1,0.311910335642752,0.174493077365336,0.137417258277416,1.5
-0.8,-0.5,0.1,0.288831109561492,0.154663758709745,0.134167350851747,1.5
-0.7,-0.5,0.1,0.265920935780367,0.134960879264949,0.130960056515418,1.5
-0.6,-0.5,0.1,0.243172189371966,0.115377801555028,0.127794387816938,1.5
-0.5,-0.5,0.1,0.220576963974603,0.095907689674145,0.124669274300458,1.5
-0.4,-0.5,0.1,0.198127086772117,0.0765435212779521,0.121583565494165,1.5
-0.3,-0.5,0.1,0.175814133834596,0.0572780998037029,0.118536034030893,1.5
-0.2,-0.5,0.1,0.153629445772848,0.0381040668896669,0.115525378883181,1.5
-0.1,-0.5,0.1,0.131564143663248,0.0190139149670487,0.112550228696199,1.5
0,-0.5,0.1,0.109609145203536,0,0.109609145203536,1.5
0.1,-0.5,0.1,0.0877551810641082,-0.0189454456481798,0.106700626712288,1.5
0.2,-0.5,0.1,0.0659928114032238,-0.0378303002422391,0.103823111645463,1.5
0.3,-0.5,0.1,0.0443124425183964,-0.056662539612951,0.100974982131347,1.5
0.4,-0.5,0.1,0.0227043436098458,-0.0754502240211459,0.0981545676309917,1.5
0.5,-0.5,0.1,0.00115866363536385,-0.0942014849612278,0.0953601485965916,1.5
0.6,-0.5,0.1,-0.0203345517609023,-0.112924511915891,0.0925899601549884,1.5
0.7,-0.5,0.1,-0.0417853432605305,-0.131627539072431,0.0898421958119001,1.5
0.8,-0.5,0.1,-0.0632038208358615,-0.150318832009704,0.0871150111738425,1.5
0.9,-0.5,0.1,-0.084600146678149,-0.169006674364034,0.0844065276858854,1.5
1,-0.5,0.1,-0.105984518097253,-0.187699354481647,0.0817148363843945,1.5
-1,-0.4,0.1,0.311332849270075,0.194455262546787,0.116877586723289,1.5
-0.9,-0.4,0.1,0.288161077457038,0.174493077365336,0.113668000091701,1.5
-0.8,-0.4,0.1,0.265162133132758,0.154663758709745,0.110498374423013,1.5
-0.7,-0.4,0.1,0.242328551583649,0.134960879264949,0.1073676723187,1.5
-0.6,-0.4,0.1,0.219652578732912,0.115377801555028,0.104274777177884,1.5
-0.5,-0.4,0.1,0.197126185905605,0.095907689674145,0.10121849623146,1.5
-0.4,-0.4,0.1,0.174741084982587,0.0765435212779521,0.0981975637046351,1.5
-0.3,-0.4,0.1,0.152488743894058,0.0572780998037029,0.0952106440903554,1.5
-0.2,-0.4,0.1,0.130360402407012,0.0381040668896669,0.0922563355173448,1.5
-0.1,-0.4,0.1,0.10834708816483,0.0190139149670487,0.0893331731977809,1.5
0,-0.4,0.1,0.0864396329412525,0,0.0864396329412525,1.5
0.1,-0.4,0.1,0.064628689074837,-0.0189454456481798,0.0835741347230168,1.5
0.2,-0.4,0.1,0.0429047460539648,-0.0378303002422391,0.0807350462962039,1.5
0.3,-0.4,0.1,0.0212581472261558,-0.056662539612951,0.0779206868391069,1.5
0.4,-0.4,0.1,-0.000320893390988064,-0.0754502240211459,0.0751293306301579,1.5
0.5,-0.4,0.1,-0.0218422742164669,-0.0942014849612278,0.0723592107447609,1.5
0.6,-0.4,0.1,-0.0433159891465868,-0.112924511915891,0.0696085227693039,1.5
0.7,-0.4,0.1,-0.0647521105432618,-0.131627539072431,0.0668754285291689,1.5
0.8,-0.4,0.1,-0.0861607721811938,-0.150318832009704,0.0641580598285102,1.5
