"cell","design","var_T","ratio","shift","em","method","d","c","n","rmse","bias","wrong","loss","loss_se"
4,"unanchored",1,0.5,0,"none","maic_index",-0.1,1,1000,0.170406199944375,-0.0199976490797783,0.332,0.332,0.0148995972428115
4,"unanchored",1,0.5,0,"none","maic_index",-0.1,2,1000,0.170406199944375,-0.0199976490797783,0.166,0.332,0.0235442207416244
4,"unanchored",1,0.5,0,"none","maic_index",-0.1,5,1000,0.170406199944375,-0.0199976490797783,0.053,0.265,0.0354405280862326
4,"unanchored",1,0.5,0,"none","maic_index",0.1,1,1000,0.170406199944375,-0.0199976490797783,0.236,0.236,0.0134344514024387
4,"unanchored",1,0.5,0,"none","maic_index",0.1,2,1000,0.170406199944375,-0.0199976490797783,0.395,0.395,0.0154665514648293
4,"unanchored",1,0.5,0,"none","maic_index",0.1,5,1000,0.170406199944375,-0.0199976490797783,0.625,0.625,0.015316971293621
4,"unanchored",1,0.5,0,"none","maic_index",0.3,1,1000,0.170406199944375,-0.0199976490797783,0.03,0.03,0.0053971408290992
4,"unanchored",1,0.5,0,"none","maic_index",0.3,2,1000,0.170406199944375,-0.0199976490797783,0.088,0.0880000000000001,0.00896305396259209
4,"unanchored",1,0.5,0,"none","maic_index",0.3,5,1000,0.170406199944375,-0.0199976490797783,0.203,0.203,0.0127260737445983
4,"unanchored",1,0.5,0,"none","maic_means",-0.3,1,1000,0.18832865728149,0.113166416394682,0.002,0.002,0.00141350557055782
4,"unanchored",1,0.5,0,"none","maic_means",-0.3,2,1000,0.18832865728149,0.113166416394682,0,0,0
4,"unanchored",1,0.5,0,"none","maic_means",-0.3,5,1000,0.18832865728149,0.113166416394682,0,0,0
4,"unanchored",1,0.5,0,"none","maic_means",-0.1,1,1000,0.18832865728149,0.113166416394682,0.081,0.0809999999999999,0.00863212103213999
4,"unanchored",1,0.5,0,"none","maic_means",-0.1,2,1000,0.18832865728149,0.113166416394682,0.032,0.064,0.0111367871501627
4,"unanchored",1,0.5,0,"none","maic_means",-0.1,5,1000,0.18832865728149,0.113166416394682,0.005,0.025,0.0111579343742244
4,"unanchored",1,0.5,0,"none","maic_means",0.1,1,1000,0.18832865728149,0.113166416394682,0.509,0.509,0.0158167369950054
4,"unanchored",1,0.5,0,"none","maic_means",0.1,2,1000,0.18832865728149,0.113166416394682,0.706,0.706,0.0144142905400082
4,"unanchored",1,0.5,0,"none","maic_means",0.1,5,1000,0.18832865728149,0.113166416394682,0.868,0.868,0.010709373963528
4,"unanchored",1,0.5,0,"none","maic_means",0.3,1,1000,0.18832865728149,0.113166416394682,0.1,0.1,0.00949157995752504
4,"unanchored",1,0.5,0,"none","maic_means",0.3,2,1000,0.18832865728149,0.113166416394682,0.205,0.205,0.0127725540961131
4,"unanchored",1,0.5,0,"none","maic_means",0.3,5,1000,0.18832865728149,0.113166416394682,0.405,0.405,0.0155311369904531
4,"unanchored",1,0.5,0,"none","maic_meanvar",-0.3,1,1000,0.218954305991734,-0.00679464360242898,0.085,0.085,0.00882342636694229
4,"unanchored",1,0.5,0,"none","maic_meanvar",-0.3,2,1000,0.218954305991734,-0.00679464360242898,0.03,0.06,0.0107942816581984
4,"unanchored",1,0.5,0,"none","maic_meanvar",-0.3,5,1000,0.218954305991734,-0.00679464360242898,0.006,0.03,0.0122167609966493
4,"unanchored",1,0.5,0,"none","maic_meanvar",-0.1,1,1000,0.218954305991734,-0.00679464360242898,0.346,0.346,0.0150502661275644
4,"unanchored",1,0.5,0,"none","maic_meanvar",-0.1,2,1000,0.218954305991734,-0.00679464360242898,0.18,0.36,0.0243103062710239
4,"unanchored",1,0.5,0,"none","maic_meanvar",-0.1,5,1000,0.218954305991734,-0.00679464360242898,0.062,0.31,0.0381491199814011
4,"unanchored",1,0.5,0,"none","maic_meanvar",0.1,1,1000,0.218954305991734,-0.00679464360242898,0.306,0.306,0.014580006055437
4,"unanchored",1,0.5,0,"none","maic_meanvar",0.1,2,1000,0.218954305991734,-0.00679464360242898,0.476,0.476,0.0158010655866518
4,"unanchored",1,0.5,0,"none","maic_meanvar",0.1,5,1000,0.218954305991734,-0.00679464360242898,0.714,0.714,0.0142971468625179
4,"unanchored",1,0.5,0,"none","maic_meanvar",0.3,1,1000,0.218954305991734,-0.00679464360242898,0.084,0.084,0.00877616208949113
4,"unanchored",1,0.5,0,"none","maic_meanvar",0.3,2,1000,0.218954305991734,-0.00679464360242898,0.171,0.171,0.0119122164562646
4,"unanchored",1,0.5,0,"none","maic_meanvar",0.3,5,1000,0.218954305991734,-0.00679464360242898,0.341,0.341,0.0149981313484027
4,"unanchored",1,0.5,0,"none","unadjusted",-0.3,1,1000,0.191680658799693,0.112206249087969,0.002,0.002,0.00141350557055781
4,"unanchored",1,0.5,0,"none","unadjusted",-0.3,2,1000,0.191680658799693,0.112206249087969,0,0,0
4,"unanchored",1,0.5,0,"none","unadjusted",-0.3,5,1000,0.191680658799693,0.112206249087969,0,0,0
4,"unanchored",1,0.5,0,"none","unadjusted",-0.1,1,1000,0.191680658799693,0.112206249087969,0.083,0.0829999999999999,0.00872852720607479
4,"unanchored",1,0.5,0,"none","unadjusted",-0.1,2,1000,0.191680658799693,0.112206249087969,0.031,0.062,0.0109670541293584
4,"unanchored",1,0.5,0,"none","unadjusted",-0.1,5,1000,0.191680658799693,0.112206249087969,0.009,0.045,0.0149398192157135
4,"unanchored",1,0.5,0,"none","unadjusted",0.1,1,1000,0.191680658799693,0.112206249087969,0.529,0.529,0.0157926694516289
4,"unanchored",1,0.5,0,"none","unadjusted",0.1,2,1000,0.191680658799693,0.112206249087969,0.7,0.7,0.0144986278733614
4,"unanchored",1,0.5,0,"none","unadjusted",0.1,5,1000,0.191680658799693,0.112206249087969,0.853,0.853,0.0112034153951603
4,"unanchored",1,0.5,0,"none","unadjusted",0.3,1,1000,0.191680658799693,0.112206249087969,0.107,0.107,0.00977991035984717
4,"unanchored",1,0.5,0,"none","unadjusted",0.3,2,1000,0.191680658799693,0.112206249087969,0.211,0.211,0.0129091303210421
4,"unanchored",1,0.5,0,"none","unadjusted",0.3,5,1000,0.191680658799693,0.112206249087969,0.384,0.384,0.0153876827618971
5,"anchored",4,0.5,0,"none","gcomp",-0.3,1,1000,0.171799130223948,0.00391356798943492,0.045,0.045,0.00655881224140612
5,"anchored",4,0.5,0,"none","gcomp",-0.3,2,1000,0.171799130223948,0.00391356798943492,0.011,0.022,0.00659996663321563
5,"anchored",4,0.5,0,"none","gcomp",-0.3,5,1000,0.171799130223948,0.00391356798943492,0.003,0.015,0.00865158077173472
5,"anchored",4,0.5,0,"none","gcomp",-0.1,1,1000,0.171799130223948,0.00391356798943492,0.298,0.298,0.0144708467411347
5,"anchored",4,0.5,0,"none","gcomp",-0.1,2,1000,0.171799130223948,0.00391356798943492,0.146,0.292,0.022343572570993
5,"anchored",4,0.5,0,"none","gcomp",-0.1,5,1000,0.171799130223948,0.00391356798943492,0.06,0.3,0.0375687557873747
5,"anchored",4,0.5,0,"none","gcomp",0.1,1,1000,0.171799130223948,0.00391356798943492,0.304,0.304,0.0145532056879504
5,"anchored",4,0.5,0,"none","gcomp",0.1,2,1000,0.171799130223948,0.00391356798943492,0.449,0.449,0.015736792768752
5,"anchored",4,0.5,0,"none","gcomp",0.1,5,1000,0.171799130223948,0.00391356798943492,0.643,0.643,0.0151585217214866
5,"anchored",4,0.5,0,"none","gcomp",0.3,1,1000,0.171799130223948,0.00391356798943492,0.037,0.0370000000000001,0.00597215762238965
5,"anchored",4,0.5,0,"none","gcomp",0.3,2,1000,0.171799130223948,0.00391356798943492,0.093,0.093,0.00918887563499668
5,"anchored",4,0.5,0,"none","gcomp",0.3,5,1000,0.171799130223948,0.00391356798943492,0.241,0.241,0.0135315225345154
5,"anchored",4,0.5,0,"none","maic_index",-0.3,1,1000,0.228709871249082,-0.00144225275521825,0.091,0.0909999999999999,0.00909954953840024
5,"anchored",4,0.5,0,"none","maic_index",-0.3,2,1000,0.228709871249082,-0.00144225275521825,0.042,0.0840000000000001,0.0126927185860677
5,"anchored",4,0.5,0,"none","maic_index",-0.3,5,1000,0.228709871249082,-0.00144225275521825,0.006,0.03,0.0122167609966493
5,"anchored",4,0.5,0,"none","maic_index",-0.1,1,1000,0.228709871249082,-0.00144225275521825,0.34,0.34,0.0149874822643639
5,"anchored",4,0.5,0,"none","maic_index",-0.1,2,1000,0.228709871249082,-0.00144225275521825,0.194,0.388,0.0250216322825288
5,"anchored",4,0.5,0,"none","maic_index",-0.1,5,1000,0.228709871249082,-0.00144225275521825,0.077,0.384999999999999,0.042172900701203
5,"anchored",4,0.5,0,"none","maic_index",0.1,1,1000,0.228709871249082,-0.00144225275521825,0.328,0.328,0.0148538424872703
5,"anchored",4,0.5,0,"none","maic_index",0.1,2,1000,0.228709871249082,-0.00144225275521825,0.489,0.489,0.0158154711952927
5,"anchored",4,0.5,0,"none","maic_index",0.1,5,1000,0.228709871249082,-0.00144225275521825,0.694,0.694,0.014580006055437
5,"anchored",4,0.5,0,"none","maic_index",0.3,1,1000,0.228709871249082,-0.00144225275521825,0.096,0.096,0.00932045443478323
5,"anchored",4,0.5,0,"none","maic_index",0.3,2,1000,0.228709871249082,-0.00144225275521825,0.189,0.189,0.0123867845881177
5,"anchored",4,0.5,0,"none","maic_index",0.3,5,1000,0.228709871249082,-0.00144225275521825,0.361,0.361,0.0151957201181751
5,"anchored",4,0.5,0,"none","maic_means",-0.3,1,1000,0.224270263262557,0.104712239078816,0.022,0.022,0.0046408552592747
5,"anchored",4,0.5,0,"none","maic_means",-0.3,2,1000,0.224270263262557,0.104712239078816,0.007,0.0140000000000001,0.00527558829248756
5,"anchored",4,0.5,0,"none","maic_means",-0.3,5,1000,0.224270263262557,0.104712239078816,0,0,0
5,"anchored",4,0.5,0,"none","maic_means",-0.1,1,1000,0.224270263262557,0.104712239078816,0.149,0.149,0.0112661406846322
5,"anchored",4,0.5,0,"none","maic_means",-0.1,2,1000,0.224270263262557,0.104712239078816,0.07,0.14,0.016144988716647
5,"anchored",4,0.5,0,"none","maic_means",-0.1,5,1000,0.224270263262557,0.104712239078816,0.023,0.115,0.0237136529732838
5,"anchored",4,0.5,0,"none","maic_means",0.1,1,1000,0.224270263262557,0.104712239078816,0.512,0.512,0.0158147433145818
5,"anchored",4,0.5,0,"none","maic_means",0.1,2,1000,0.224270263262557,0.104712239078816,0.661,0.661,0.0149767587716203
5,"anchored",4,0.5,0,"none","maic_means",0.1,5,1000,0.224270263262557,0.104712239078816,0.833,0.833,0.0118004343246446
5,"anchored",4,0.5,0,"none","maic_means",0.3,1,1000,0.224270263262557,0.104712239078816,0.16,0.16,0.011598902298689
5,"anchored",4,0.5,0,"none","maic_means",0.3,2,1000,0.224270263262557,0.104712239078816,0.291,0.291,0.014370995982378
5,"anchored",4,0.5,0,"none","maic_means",0.3,5,1000,0.224270263262557,0.104712239078816,0.491,0.491,0.0158167369950054
5,"anchored",4,0.5,0,"none","maic_meanvar",-0.3,1,1000,0.294294850751205,-0.000257834693475935,0.154,0.154,0.0114199130650987
5,"anchored",4,0.5,0,"none","maic_meanvar",-0.3,2,1000,0.294294850751205,-0.000257834693475935,0.075,0.15,0.0166666666666667
5,"anchored",4,0.5,0,"none","maic_meanvar",-0.3,5,1000,0.294294850751205,-0.000257834693475935,0.024,0.12,0.0242112822086357
5,"anchored",4,0.5,0,"none","maic_meanvar",-0.1,1,1000,0.294294850751205,-0.000257834693475935,0.371,0.371,0.0152837362118232
5,"anchored",4,0.5,0,"none","maic_meanvar",-0.1,2,1000,0.294294850751205,-0.000257834693475935,0.213,0.426,0.0259074351334745
5,"anchored",4,0.5,0,"none","maic_meanvar",-0.1,5,1000,0.294294850751205,-0.000257834693475935,0.092,0.46,0.045721881965756
5,"anchored",4,0.5,0,"none","maic_meanvar",0.1,1,1000,0.294294850751205,-0.000257834693475935,0.381,0.381,0.0153647347870074
5,"anchored",4,0.5,0,"none","maic_meanvar",0.1,2,1000,0.294294850751205,-0.000257834693475935,0.524,0.524,0.0158010655866517
5,"anchored",4,0.5,0,"none","maic_meanvar",0.1,5,1000,0.294294850751205,-0.000257834693475935,0.74,0.74,0.0138777733297742
5,"anchored",4,0.5,0,"none","maic_meanvar",0.3,1,1000,0.294294850751205,-0.000257834693475935,0.156,0.156,0.0114802350061224
5,"anchored",4,0.5,0,"none","maic_meanvar",0.3,2,1000,0.294294850751205,-0.000257834693475935,0.286,0.286,0.0142971468625179
5,"anchored",4,0.5,0,"none","maic_meanvar",0.3,5,1000,0.294294850751205,-0.000257834693475935,0.479,0.479,0.0158053411481313
5,"anchored",4,0.5,0,"none","unadjusted",-0.3,1,1000,0.224650154657814,0.105451264013854,0.02,0.02,0.00442940398017835
5,"anchored",4,0.5,0,"none","unadjusted",-0.3,2,1000,0.224650154657814,0.105451264013854,0.006,0.012,0.00488670439865968
5,"anchored",4,0.5,0,"none","unadjusted",-0.3,5,1000,0.224650154657814,0.105451264013854,0,0,0
5,"anchored",4,0.5,0,"none","unadjusted",-0.1,1,1000,0.224650154657814,0.105451264013854,0.155,0.155,0.0114501574707995
5,"anchored",4,0.5,0,"none","unadjusted",-0.1,2,1000,0.224650154657814,0.105451264013854,0.068,0.136,0.0159297758225832
5,"anchored",4,0.5,0,"none","unadjusted",-0.1,5,1000,0.224650154657814,0.105451264013854,0.023,0.115,0.0237136529732838
5,"anchored",4,0.5,0,"none","unadjusted",0.1,1,1000,0.224650154657814,0.105451264013854,0.513,0.513,0.0158139521018966
5,"anchored",4,0.5,0,"none","unadjusted",0.1,2,1000,0.224650154657814,0.105451264013854,0.658,0.658,0.0150087061821217
5,"anchored",4,0.5,0,"none","unadjusted",0.1,5,1000,0.224650154657814,0.105451264013854,0.831,0.831,0.0118566259778901
5,"anchored",4,0.5,0,"none","unadjusted",0.3,1,1000,0.224650154657814,0.105451264013854,0.16,0.16,0.011598902298689
5,"anchored",4,0.5,0,"none","unadjusted",0.3,2,1000,0.224650154657814,0.105451264013854,0.295,0.295,0.0144285544384455
5,"anchored",4,0.5,0,"none","unadjusted",0.3,5,1000,0.224650154657814,0.105451264013854,0.487,0.487,0.0158139521018966
6,"unanchored",4,0.5,0,"none","gcomp",-0.3,1,1000,0.124681900208801,-0.0043507532236125,0.007,0.00700000000000001,0.00263779414624376
6,"unanchored",4,0.5,0,"none","gcomp",-0.3,2,1000,0.124681900208801,-0.0043507532236125,0.002,0.004,0.00282701114111562
6,"unanchored",4,0.5,0,"none","gcomp",-0.3,5,1000,0.124681900208801,-0.0043507532236125,0.001,0.00500000000000007,0.00500000000000007
6,"unanchored",4,0.5,0,"none","gcomp",-0.1,1,1000,0.124681900208801,-0.0043507532236125,0.221,0.221,0.0131275028596963
6,"unanchored",4,0.5,0,"none","gcomp",-0.1,2,1000,0.124681900208801,-0.0043507532236125,0.112,0.224,0.0199555060627945
6,"unanchored",4,0.5,0,"none","gcomp",-0.1,5,1000,0.124681900208801,-0.0043507532236125,0.044,0.22,0.032444608992137
6,"unanchored",4,0.5,0,"none","gcomp",0.1,1,1000,0.124681900208801,-0.0043507532236125,0.19,0.19,0.0124118513548163
6,"unanchored",4,0.5,0,"none","gcomp",0.1,2,1000,0.124681900208801,-0.0043507532236125,0.342,0.342,0.0150087061821217
6,"unanchored",4,0.5,0,"none","gcomp",0.1,5,1000,0.124681900208801,-0.0043507532236125,0.554,0.554,0.0157267711667504
6,"unanchored",4,0.5,0,"none","gcomp",0.3,1,1000,0.124681900208801,-0.0043507532236125,0.006,0.006,0.00244335219932984
6,"unanchored",4,0.5,0,"none","gcomp",0.3,2,1000,0.124681900208801,-0.0043507532236125,0.018,0.018,0.00420638724961147
6,"unanchored",4,0.5,0,"none","gcomp",0.3,5,1000,0.124681900208801,-0.0043507532236125,0.071,0.071,0.00812557844248791
6,"unanchored",4,0.5,0,"none","maic_index",-0.3,1,1000,0.131692016491247,-0.0233699967655343,0.021,0.021,0.00453647215130651
6,"unanchored",4,0.5,0,"none","maic_index",-0.3,2,1000,0.131692016491247,-0.0233699967655343,0.003,0.00600000000000005,0.00346063230869385
6,"unanchored",4,0.5,0,"none","maic_index",-0.3,5,1000,0.131692016491247,-0.0233699967655343,0.001,0.00500000000000007,0.00500000000000007
6,"unanchored",4,0.5,0,"none","maic_index",-0.1,1,1000,0.131692016491247,-0.0233699967655343,0.277,0.277,0.0141587948453063
6,"unanchored",4,0.5,0,"none","maic_index",-0.1,2,1000,0.131692016491247,-0.0233699967655343,0.119,0.238,0.0204884302906733
6,"unanchored",4,0.5,0,"none","maic_index",-0.1,5,1000,0.131692016491247,-0.0233699967655343,0.033,0.165,0.028259044102262
6,"unanchored",4,0.5,0,"none","maic_index",0.1,1,1000,0.131692016491247,-0.0233699967655343,0.174,0.174,0.0119944932309734
6,"unanchored",4,0.5,0,"none","maic_index",0.1,2,1000,0.131692016491247,-0.0233699967655343,0.364,0.364,0.015222868840522
6,"unanchored",4,0.5,0,"none","maic_index",0.1,5,1000,0.131692016491247,-0.0233699967655343,0.637,0.637,0.0152138904446713
6,"unanchored",4,0.5,0,"none","maic_index",0.3,1,1000,0.131692016491247,-0.0233699967655343,0.004,0.004,0.00199699473909873
6,"unanchored",4,0.5,0,"none","maic_index",0.3,2,1000,0.131692016491247,-0.0233699967655343,0.03,0.03,0.0053971408290992
6,"unanchored",4,0.5,0,"none","maic_index",0.3,5,1000,0.131692016491247,-0.0233699967655343,0.115,0.115,0.0100934075949046
6,"unanchored",4,0.5,0,"none","maic_means",-0.3,1,1000,0.245306956121272,0.204682113101908,0,0,0
6,"unanchored",4,0.5,0,"none","maic_means",-0.3,2,1000,0.245306956121272,0.204682113101908,0,0,0
6,"unanchored",4,0.5,0,"none","maic_means",-0.3,5,1000,0.245306956121272,0.204682113101908,0,0,0
6,"unanchored",4,0.5,0,"none","maic_means",-0.1,1,1000,0.245306956121272,0.204682113101908,0.011,0.011,0.00329998331660782
6,"unanchored",4,0.5,0,"none","maic_means",-0.1,2,1000,0.245306956121272,0.204682113101908,0.004,0.00799999999999999,0.00399398947819746
6,"unanchored",4,0.5,0,"none","maic_means",-0.1,5,1000,0.245306956121272,0.204682113101908,0.001,0.00500000000000007,0.00500000000000007
6,"unanchored",4,0.5,0,"none","maic_means",0.1,1,1000,0.245306956121272,0.204682113101908,0.784,0.784,0.0130197355393078
6,"unanchored",4,0.5,0,"none","maic_means",0.1,2,1000,0.245306956121272,0.204682113101908,0.898,0.898,0.00957536880165388
6,"unanchored",4,0.5,0,"none","maic_means",0.1,5,1000,0.245306956121272,0.204682113101908,0.961,0.961,0.00612507277642613
6,"unanchored",4,0.5,0,"none","maic_means",0.3,1,1000,0.245306956121272,0.204682113101908,0.24,0.24,0.0135123122589208
6,"unanchored",4,0.5,0,"none","maic_means",0.3,2,1000,0.245306956121272,0.204682113101908,0.404,0.404,0.0155249806771226
6,"unanchored",4,0.5,0,"none","maic_means",0.3,5,1000,0.245306956121272,0.204682113101908,0.623,0.623,0.0153331701257799
6,"unanchored",4,0.5,0,"none","maic_meanvar",-0.3,1,1000,0.174765381562088,-0.0120488735377689,0.045,0.0450000000000001,0.0065588122414061
6,"unanchored",4,0.5,0,"none","maic_meanvar",-0.3,2,1000,0.174765381562088,-0.0120488735377689,0.014,0.028,0.00743446509651315
6,"unanchored",4,0.5,0,"none","maic_meanvar",-0.3,5,1000,0.174765381562088,-0.0120488735377689,0.003,0.015,0.00865158077173474
6,"unanchored",4,0.5,0,"none","maic_meanvar",-0.1,1,1000,0.174765381562088,-0.0120488735377689,0.301,0.301,0.0145123950335431
6,"unanchored",4,0.5,0,"none","maic_meanvar",-0.1,2,1000,0.174765381562088,-0.0120488735377689,0.147,0.294,0.0224068307903207
6,"unanchored",4,0.5,0,"none","maic_meanvar",-0.1,5,1000,0.174765381562088,-0.0120488735377689,0.039,0.195,0.0306253638821304
6,"unanchored",4,0.5,0,"none","maic_meanvar",0.1,1,1000,0.174765381562088,-0.0120488735377689,0.256,0.256,0.0138077751522342
6,"unanchored",4,0.5,0,"none","maic_meanvar",0.1,2,1000,0.174765381562088,-0.0120488735377689,0.457,0.457,0.0157606915901364
6,"unanchored",4,0.5,0,"none","maic_meanvar",0.1,5,1000,0.174765381562088,-0.0120488735377689,0.724,0.724,0.0141429849757407
6,"unanchored",4,0.5,0,"none","maic_meanvar",0.3,1,1000,0.174765381562088,-0.0120488735377689,0.041,0.041,0.00627362402111875
6,"unanchored",4,0.5,0,"none","maic_meanvar",0.3,2,1000,0.174765381562088,-0.0120488735377689,0.095,0.095,0.00927691010310332
6,"unanchored",4,0.5,0,"none","maic_meanvar",0.3,5,1000,0.174765381562088,-0.0120488735377689,0.278,0.278,0.0141745164614853
6,"unanchored",4,0.5,0,"none","unadjusted",-0.3,1,1000,0.247836216159591,0.199197022454848,0.001,0.000999999999999999,0.001
6,"unanchored",4,0.5,0,"none","unadjusted",-0.3,2,1000,0.247836216159591,0.199197022454848,0,0,0
6,"unanchored",4,0.5,0,"none","unadjusted",-0.3,5,1000,0.247836216159591,0.199197022454848,0,0,0
6,"unanchored",4,0.5,0,"none","unadjusted",-0.1,1,1000,0.247836216159591,0.199197022454848,0.022,0.022,0.0046408552592747
6,"unanchored",4,0.5,0,"none","unadjusted",-0.1,2,1000,0.247836216159591,0.199197022454848,0.01,0.02,0.00629600187735353
6,"unanchored",4,0.5,0,"none","unadjusted",-0.1,5,1000,0.247836216159591,0.199197022454848,0.002,0.0100000000000002,0.00706752785278913
6,"unanchored",4,0.5,0,"none","unadjusted",0.1,1,1000,0.247836216159591,0.199197022454848,0.751,0.751,0.0136816002787023
6,"unanchored",4,0.5,0,"none","unadjusted",0.1,2,1000,0.247836216159591,0.199197022454848,0.871,0.871,0.0106052567847966
6,"unanchored",4,0.5,0,"none","unadjusted",0.1,5,1000,0.247836216159591,0.199197022454848,0.946,0.946,0.00715088352129544
6,"unanchored",4,0.5,0,"none","unadjusted",0.3,1,1000,0.247836216159591,0.199197022454848,0.242,0.242,0.013550631705556
6,"unanchored",4,0.5,0,"none","unadjusted",0.3,2,1000,0.247836216159591,0.199197022454848,0.397,0.397,0.015480007449308
6,"unanchored",4,0.5,0,"none","unadjusted",0.3,5,1000,0.247836216159591,0.199197022454848,0.608,0.608,0.0154458594637713
7,"anchored",0.25,1,0,"none","gcomp",-0.3,1,1000,0.203494822561193,-0.00702506088481481,0.069,0.069,0.00801893405031515
7,"anchored",0.25,1,0,"none","gcomp",-0.3,2,1000,0.203494822561193,-0.00702506088481481,0.027,0.054,0.0102561780985506
7,"anchored",0.25,1,0,"none","gcomp",-0.3,5,1000,0.203494822561193,-0.00702506088481481,0.007,0.0349999999999999,0.013188970731219
7,"anchored",0.25,1,0,"none","gcomp",-0.1,1,1000,0.203494822561193,-0.00702506088481481,0.327,0.327,0.0148422131534112
7,"anchored",0.25,1,0,"none","gcomp",-0.1,2,1000,0.203494822561193,-0.00702506088481481,0.181,0.362,0.0243628723583558
