"cell","em","align","shift","nA_ratio","method","contrast","bias","mcse","coverage","cov_mcse","width","emp_sd"
28,0.6,"same",0.8,2,"split_trial","AB",-0.00324957385008308,0.00583487787824199,0.92,0.00857904423581089,0.676412070342226,0.184515039641753
28,0.6,"same",0.8,2,"fixed_trial","BC",0.004946966649442,0.00731858344580392,0.94,0.00750999334220744,0.883182044713745,0.231433929347439
28,0.6,"same",0.8,2,"stacked","BC",0.00200280465371208,0.00363933886437363,0.947,0.00708456067798138,0.454426999256534,0.115085999885913
28,0.6,"same",0.8,2,"fixed_trial","AC",0.00169739279935892,0.00570361012353303,0.941,0.00745110730026082,0.689692363530143,0.180363988759587
28,0.6,"same",0.8,2,"stacked_trial","AC",0.00169739279935892,0.00570361012353303,0.933,0.00790638982089803,0.66788983750546,0.180363988759587
28,0.6,"same",0.8,2,"fixed","AB",-0.00855169975753616,0.00420783872321653,0.944,0.00727076337120113,0.505252651571681,0.133063543920191
28,0.6,"same",0.8,2,"split","AC",-0.00341357518131007,0.00309873731240432,0.935,0.0077958322198467,0.367722052772158,0.097990677777464
28,0.6,"same",0.8,2,"drop","BC",-0.00203493044396201,0.00452519063975261,0.963,0.00596917079668525,0.581776452676394,0.143099092680927
28,0.6,"same",0.8,2,"split_trial","BC",0.004946966649442,0.00731858344580392,0.957,0.00641490451994416,0.955543062059632,0.231433929347439
28,0.6,"same",0.8,2,"split_trial","AC",0.00169739279935892,0.00570361012353303,0.933,0.00790638982089803,0.66788983750546,0.180363988759587
28,0.6,"same",0.8,2,"fixed","BC",0.00327190259535725,0.0036201615062503,0.949,0.00695693898205238,0.456550386120178,0.114479558574168
28,0.6,"same",0.8,2,"stacked_trial","BC",0.004946966649442,0.00731858344580392,0.933,0.00790638982089803,0.867304736397641,0.231433929347439
28,0.6,"same",0.8,2,"fixed","AC",-0.00527979716217891,0.00306810999421387,0.943,0.00733150734842434,0.382884976472197,0.0970221569364185
28,0.6,"same",0.8,2,"stacked","AC",-0.00212370121538822,0.00308869902366093,0.94,0.00750999334220744,0.377747364770148,0.0976732392150683
28,0.6,"same",0.8,2,"split","BC",0.00340297735301366,0.00362980344863825,0.957,0.00641490451994416,0.466189208595136,0.114784463564309
29,0.3,"opposite",0.8,2,"fixed","BC",0.00501908329337075,0.00286991411755687,0.948,0.00702111102319284,0.357650852450809,0.0907546530055192
29,0.3,"opposite",0.8,2,"split_trial","AB",-0.0115389147684305,0.00489293752652389,0.943,0.00733150734842434,0.589654408225812,0.15472827032726
29,0.3,"opposite",0.8,2,"drop","AB",-0.00188469904230125,0.00495579407500392,0.954,0.00662449998113065,0.618025946906367,0.156715968917797
29,0.3,"opposite",0.8,2,"stacked","AC",-0.00768516800426697,0.0024897962638224,0.947,0.00708456067798138,0.306289747892701,0.0787342710345628
29,0.3,"opposite",0.8,2,"fixed_trial","AC",-0.00719753411321619,0.00413783726075395,0.942,0.00739161687318817,0.497642978571336,0.130849903310945
29,0.3,"opposite",0.8,2,"stacked","AB",-0.0109252223119979,0.00338211752045409,0.952,0.00675988165576884,0.419397959868177,0.106951946789961
29,0.3,"opposite",0.8,2,"drop","BC",-0.0011311900848351,0.00356858590877732,0.958,0.00634318531969546,0.453255457219592,0.112848594977182
29,0.3,"opposite",0.8,2,"split","AC",-0.00808427775685561,0.00252428643390685,0.933,0.00790638982089803,0.290909269742918,0.0798249459780975
29,0.3,"opposite",0.8,2,"stacked_trial","AB",-0.0115389147684305,0.00489293752652389,0.943,0.00733150734842434,0.589654408225812,0.15472827032726
29,0.3,"opposite",0.8,2,"fixed_trial","AB",-0.0115389147684305,0.00489293752652389,0.945,0.00720936890441875,0.598959950639892,0.15472827032726
29,0.3,"opposite",0.8,2,"split_trial","AC",-0.00719753411321619,0.00413783726075395,0.937,0.00768316341099159,0.487401512525154,0.130849903310945
29,0.3,"opposite",0.8,2,"drop","AC",-0.0030158891271363,0.00337625513734441,0.943,0.00733150734842434,0.419835079954072,0.10676656195853
29,0.3,"opposite",0.8,2,"split","AB",-0.0116536203667161,0.00345270276279932,0.947,0.00708456067798138,0.40080193727521,0.109184048140019
29,0.3,"opposite",0.8,2,"fixed","AC",-0.00681857635890488,0.00248159183568833,0.951,0.00682634602111555,0.308331315694954,0.0784748242365343
29,0.3,"opposite",0.8,2,"stacked_trial","BC",0.00434138065521424,0.00506284068368863,0.935,0.0077958322198467,0.619643139670879,0.160101079910202
29,0.3,"opposite",0.8,2,"fixed","AB",-0.0118376596522757,0.00336919261176467,0.953,0.00669260786241059,0.421223939907716,0.106543225289878
29,0.3,"opposite",0.8,2,"stacked_trial","AC",-0.00719753411321619,0.00413783726075395,0.937,0.00768316341099159,0.487401512525154,0.130849903310945
29,0.3,"opposite",0.8,2,"split","BC",0.00356934260986049,0.00290175918836278,0.956,0.00648567652600714,0.374036251799466,0.0917616825654796
29,0.3,"opposite",0.8,2,"fixed_trial","BC",0.00434138065521424,0.00506284068368863,0.941,0.00745110730026082,0.638193208468169,0.160101079910202
29,0.3,"opposite",0.8,2,"stacked","BC",0.00324005430773089,0.00287438136617067,0.946,0.00714730718522718,0.355024471774216,0.0908959198104578
29,0.3,"opposite",0.8,2,"split_trial","BC",0.00434138065521424,0.00506284068368863,0.981,0.00431729081716764,0.76742037736789,0.160101079910202
30,0.6,"opposite",0.8,2,"split_trial","BC",0.00726923199438921,0.00540508764609506,0.983,0.00408790900094413,0.816554428191039,0.170923879144985
30,0.6,"opposite",0.8,2,"drop","AB",0.000468588201793506,0.00518654311983637,0.955,0.00655553201502365,0.648882852240498,0.164012894413586
30,0.6,"opposite",0.8,2,"stacked","AC",-0.000824909524932692,0.00255172087864462,0.939,0.00756828910652864,0.304013001889137,0.0806924992952311
30,0.6,"opposite",0.8,2,"stacked","BC",0.00304303513185193,0.00316089911760982,0.947,0.00708456067798138,0.389504070844257,0.0999564066566347
30,0.6,"opposite",0.8,2,"fixed","BC",0.00629615931739793,0.00318164538945547,0.949,0.00695693898205238,0.397008492472135,0.100612461376528
30,0.6,"opposite",0.8,2,"drop","BC",-0.0015216227056266,0.00401112239177194,0.954,0.00662449998113065,0.49688492733672,0.126842827317016
30,0.6,"opposite",0.8,2,"fixed_trial","BC",0.00726923199438921,0.00540508764609506,0.956,0.00648567652600714,0.717710096213368,0.170923879144985
30,0.6,"opposite",0.8,2,"split","AB",-0.00379290966998475,0.00372285143100829,0.928,0.00817410545564467,0.436604259513637,0.117726899124034
30,0.6,"opposite",0.8,2,"fixed","AC",0.000402611174358809,0.00254768683313078,0.938,0.00762600813007697,0.308397284181139,0.080564931575146
30,0.6,"opposite",0.8,2,"split_trial","AB",-0.00414566373315645,0.00558385721970727,0.928,0.00817410545564467,0.665479336338759,0.176577069434502
30,0.6,"opposite",0.8,2,"split","BC",0.00272125818514157,0.00323236963131768,0.957,0.00641490451994416,0.40975976087927,0.102216502745226
30,0.6,"opposite",0.8,2,"stacked_trial","AC",0.00312356826123283,0.00399377149644744,0.932,0.00796090447122687,0.468797084278492,0.12629414383033
30,0.6,"opposite",0.8,2,"fixed_trial","AC",0.00312356826123283,0.00399377149644744,0.943,0.00733150734842434,0.493908702663297,0.12629414383033
30,0.6,"opposite",0.8,2,"stacked","AB",-0.00386794465678467,0.00363331106994543,0.942,0.00739161687318817,0.456248660051229,0.114895384289309
30,0.6,"opposite",0.8,2,"fixed","AB",-0.00589354814303918,0.00363449833942195,0.942,0.00739161687318817,0.45831704113077,0.114932929046731
30,0.6,"opposite",0.8,2,"split","AC",-0.00107165148484311,0.00259602169065835,0.918,0.00867617427210864,0.290156076592314,0.0820934139768143
30,0.6,"opposite",0.8,2,"stacked_trial","AB",-0.00414566373315645,0.00558385721970727,0.928,0.00817410545564467,0.665479336338759,0.176577069434502
30,0.6,"opposite",0.8,2,"fixed_trial","AB",-0.00414566373315645,0.00558385721970727,0.941,0.00745110730026082,0.683922668065614,0.176577069434502
30,0.6,"opposite",0.8,2,"split_trial","AC",0.00312356826123283,0.00399377149644744,0.932,0.00796090447122687,0.468797084278492,0.12629414383033
30,0.6,"opposite",0.8,2,"drop","AC",-0.00105303450383305,0.00346401058164277,0.94,0.00750999334220744,0.416993921711419,0.109541632769158
30,0.6,"opposite",0.8,2,"stacked_trial","BC",0.00726923199438921,0.00540508764609506,0.941,0.00745110730026082,0.663469454812061,0.170923879144985
