"cell","method","n_ok","n_fail","bias","bias_mcse","emp_se","mod_se","coverage","cov_mcse","width","realized_pred","arm_C_bias","arm_B_bias","rho0","drho","cv_t","cv_lam","n_arm","gamma","arm","predicted","pred_arm_C","pred_arm_B"
191,"sensitivity",1000,0,0.0986469072008123,0.00148784884675315,0.0470499116979477,NA,0.962,0.00604615580348373,0.445528740109089,0.100256589164847,-0.101294304671514,-0.00183310781267176,-0.4,0.4,0.3,0.8,1000,0.2,"main",0.100925918589961,-0.100925918589961,0
192,"unweighted",1000,0,0.0846862411718189,0.00147961277520501,0.0467894642473054,0.0438645428471701,0.506,0.0158102498398982,0.171945848357535,0.0850909092298935,-0.156793773916428,-0.0722201044865704,-0.6,0.4,0.3,0.8,1000,0.2,"main",0.0857164051312013,-0.155484902840395,-0.0697684977091937
192,"weighted",1000,0,-0.000483806519963431,0.00133969451797236,0.0423648604563405,0.0404437141481307,0.938,0.00762600813007697,0.158536446262738,0.0850909092298935,-0.156793773916428,-0.0722201044865704,-0.6,0.4,0.3,0.8,1000,0.2,"main",0.0857164051312013,-0.155484902840395,-0.0697684977091937
192,"sensitivity",1000,0,0.0846862411718189,0.00147961277520501,0.0467894642473054,NA,0.993,0.00263647491928143,0.450472720386085,0.0850909092298935,-0.156793773916428,-0.0722201044865704,-0.6,0.4,0.3,0.8,1000,0.2,"main",0.0857164051312013,-0.155484902840395,-0.0697684977091937
192,"borrowed",1000,0,-0.00125610973756939,0.00139910590778669,0.0442436135640345,0.0404620384893302,0.929,0.00812151463706124,0.158608276360321,0.0850909092298935,-0.156793773916428,-0.0722201044865704,-0.6,0.4,0.3,0.8,1000,0.2,"main",0.0857164051312013,-0.155484902840395,-0.0697684977091937
193,"weighted",1000,0,0.000798493057327109,0.0013828378269187,0.043729171677008,0.0414596566708701,0.943,0.00733150734842434,0.162518867772602,0.00117487805259784,-0.00201714619666715,-7.13143465678745e-05,0,0,0.6,0.8,1000,0.2,"main",0,0,0
193,"sensitivity",1000,0,0.00167443537506501,0.00159388224503831,0.0504029821642367,NA,1,0,0.795252180274812,0.00117487805259784,-0.00201714619666715,-7.13143465678745e-05,0,0,0.6,0.8,1000,0.2,"main",0,0,0
193,"borrowed",1000,0,0.00215642569775419,0.00170117389794849,0.0537958421354407,0.0414824495956391,0.87,0.0106348483769163,0.162608214395902,0.00117487805259784,-0.00201714619666715,-7.13143465678745e-05,0,0,0.6,0.8,1000,0.2,"main",0,0,0
193,"unweighted",1000,0,0.00167443537506501,0.00159388224503831,0.0504029821642367,0.0414665606053643,0.896,0.00965318600255895,0.162545930698523,0.00117487805259784,-0.00201714619666715,-7.13143465678745e-05,0,0,0.6,0.8,1000,0.2,"main",0,0,0
194,"sensitivity",1000,0,-0.0437730935565186,0.00153087220341315,0.0484104296942613,NA,1,0,0.804837207139884,-0.04351794947065,-0.101231799150363,-0.144551512460833,-0.2,0,0.6,0.8,1000,0.2,"main",-0.0438462527915635,-0.100925918589961,-0.144772171381524
194,"borrowed",1000,0,0.000156801349684082,0.00156361072552234,0.0494457126651895,0.0404218628678483,0.894,0.00973468027209934,0.158450790817999,-0.04351794947065,-0.101231799150363,-0.144551512460833,-0.2,0,0.6,0.8,1000,0.2,"main",-0.0438462527915635,-0.100925918589961,-0.144772171381524
194,"weighted",1000,0,0.00034079059762268,0.00128230124965494,0.0405499259538982,0.0404086304048868,0.941,0.00745110730026082,0.158398920516336,-0.04351794947065,-0.101231799150363,-0.144551512460833,-0.2,0,0.6,0.8,1000,0.2,"main",-0.0438462527915635,-0.100925918589961,-0.144772171381524
194,"unweighted",1000,0,-0.0437730935565186,0.00153087220341315,0.0484104296942613,0.0440993713929575,0.812,0.0123554036761249,0.172866359342105,-0.04351794947065,-0.101231799150363,-0.144551512460833,-0.2,0,0.6,0.8,1000,0.2,"main",-0.0438462527915635,-0.100925918589961,-0.144772171381524
195,"borrowed",1000,0,-0.00408339656211049,0.00147506701690082,0.0466457147479669,0.0404073752284798,0.911,0.00900438781928011,0.158394000315233,-0.101864064803221,-0.211321623498065,-0.316319582106403,-0.4,0,0.6,0.8,1000,0.2,"main",-0.100916629893538,-0.213193220461042,-0.31410985035458
195,"unweighted",1000,0,-0.104963076116792,0.00167195346781598,0.0528718110011552,0.0473714505788701,0.388,0.0154096073927923,0.185692674060009,-0.101864064803221,-0.211321623498065,-0.316319582106403,-0.4,0,0.6,0.8,1000,0.2,"main",-0.100916629893538,-0.213193220461042,-0.31410985035458
195,"sensitivity",1000,0,-0.104963076116792,0.00167195346781598,0.0528718110011552,NA,1,0,0.821594803963609,-0.101864064803221,-0.211321623498065,-0.316319582106403,-0.4,0,0.6,0.8,1000,0.2,"main",-0.100916629893538,-0.213193220461042,-0.31410985035458
195,"weighted",1000,0,-0.00308544057832446,0.00133337292524641,0.0421649541418009,0.0404327666231366,0.938,0.00762600813007697,0.158493532753322,-0.101864064803221,-0.211321623498065,-0.316319582106403,-0.4,0,0.6,0.8,1000,0.2,"main",-0.100916629893538,-0.213193220461042,-0.31410985035458
197,"unweighted",1000,0,0.126963495619057,0.00160684902296694,0.0508130276859175,0.0402014484081494,0.176,0.0120425910833176,0.157586782012636,0.126197696586813,-0.000373212803903233,0.125959304677543,0,0.2,0.6,0.8,1000,0.2,"main",0.126439334983572,0,0.126439334983572
197,"weighted",1000,0,0.000847775450988184,0.00141266656137078,0.0446724390828972,0.0421756365562237,0.936,0.0077397674383666,0.165325457350499,0.126197696586813,-0.000373212803903233,0.125959304677543,0,0.2,0.6,0.8,1000,0.2,"main",0.126439334983572,0,0.126439334983572
197,"borrowed",1000,0,0.00030044315973286,0.0017879822199531,0.0565409623093596,0.042195070713918,0.853,0.0111978122863352,0.1654016378488,0.126197696586813,-0.000373212803903233,0.125959304677543,0,0.2,0.6,0.8,1000,0.2,"main",0.126439334983572,0,0.126439334983572
197,"sensitivity",1000,0,0.126963495619057,0.00160684902296694,0.0508130276859175,NA,0.999,0.000999499874937461,0.788033197818875,0.126197696586813,-0.000373212803903233,0.125959304677543,0,0.2,0.6,0.8,1000,0.2,"main",0.126439334983572,0,0.126439334983572
198,"weighted",1000,0,-0.0026236055972835,0.00138526237415791,0.0438058425927136,0.0407915251808884,0.939,0.00756828910652864,0.159899840458,0.100743127883174,-0.0999617482470134,-0.00271288740296383,-0.2,0.2,0.6,0.8,1000,0.2,"main",0.100925918589961,-0.100925918589961,0
198,"sensitivity",1000,0,0.0984225040814623,0.00161679797389547,0.0511276411385513,NA,1,0,0.800342840540408,0.100743127883174,-0.0999617482470134,-0.00271288740296383,-0.2,0.2,0.6,0.8,1000,0.2,"main",0.100925918589961,-0.100925918589961,0
198,"borrowed",1000,0,-0.0018030903295096,0.00166289654228628,0.0525854058684313,0.0408352374115906,0.863,0.0108734079294396,0.16007118925372,0.100743127883174,-0.0999617482470134,-0.00271288740296383,-0.2,0.2,0.6,0.8,1000,0.2,"main",0.100925918589961,-0.100925918589961,0
198,"unweighted",1000,0,0.0984225040814623,0.00161679797389547,0.0511276411385513,0.0424110084148661,0.393,0.015445096309185,0.166248098082325,0.100743127883174,-0.0999617482470134,-0.00271288740296383,-0.2,0.2,0.6,0.8,1000,0.2,"main",0.100925918589961,-0.100925918589961,0
199,"sensitivity",1000,0,0.0689243375776388,0.00166901968536174,0.052779036654007,NA,1,0,0.809966274753743,0.0688258706844408,-0.213531495590376,-0.144093164460499,-0.4,0.2,0.6,0.8,1000,0.2,"main",0.0684210490795176,-0.213193220461042,-0.144772171381524
199,"weighted",1000,0,0.000610953590138268,0.001294614466955,0.040939304073826,0.0401812618248662,0.937,0.00768316341099159,0.157507652060224,0.0688258706844408,-0.213531495590376,-0.144093164460499,-0.4,0.2,0.6,0.8,1000,0.2,"main",0.0684210490795176,-0.213193220461042,-0.144772171381524
199,"unweighted",1000,0,0.0689243375776388,0.00166901968536174,0.052779036654007,0.0452570806894704,0.649,0.0150930116279025,0.17740449639357,0.0688258706844408,-0.213531495590376,-0.144093164460499,-0.4,0.2,0.6,0.8,1000,0.2,"main",0.0684210490795176,-0.213193220461042,-0.144772171381524
199,"borrowed",1000,0,0.00079737809280652,0.00158469600418165,0.0501124877218174,0.0401791475007879,0.884,0.0101264011376204,0.157499364062133,0.0688258706844408,-0.213531495590376,-0.144093164460499,-0.4,0.2,0.6,0.8,1000,0.2,"main",0.0684210490795176,-0.213193220461042,-0.144772171381524
200,"unweighted",1000,0,0.0241461858313793,0.00173710995176948,0.0549322399373681,0.0487733370504332,0.897,0.00961202372032029,0.191187968049364,0.0244855405306242,-0.338985732018022,-0.314904706290369,-0.6,0.2,0.6,0.8,1000,0.2,"main",0.0255675172155815,-0.339677367570161,-0.31410985035458
200,"weighted",1000,0,-0.000155213471594613,0.00133382445734728,0.0421792328405552,0.0409798807982472,0.939,0.00756828910652864,0.160638180910618,0.0244855405306242,-0.338985732018022,-0.314904706290369,-0.6,0.2,0.6,0.8,1000,0.2,"main",0.0255675172155815,-0.339677367570161,-0.31410985035458
200,"borrowed",1000,0,6.77255244661411e-05,0.00142227339863966,0.0449762339516997,0.0409616505322383,0.926,0.00827792244467173,0.160566719581006,0.0244855405306242,-0.338985732018022,-0.314904706290369,-0.6,0.2,0.6,0.8,1000,0.2,"main",0.0255675172155815,-0.339677367570161,-0.31410985035458
200,"sensitivity",1000,0,0.0241461858313793,0.00173710995176948,0.0549322399373681,NA,1,0,0.8247140534674,0.0244855405306242,-0.338985732018022,-0.314904706290369,-0.6,0.2,0.6,0.8,1000,0.2,"main",0.0255675172155815,-0.339677367570161,-0.31410985035458
201,"borrowed",1000,0,-0.00244349130632832,0.00188408280871384,0.0595799297590308,0.0429123199914703,0.84,0.0115931013969516,0.16821320335268,0.236776932128942,-7.53157173241092e-05,0.236002596790578,0,0.4,0.6,0.8,1000,0.2,"main",0.238671340934975,0,0.238671340934975
201,"unweighted",1000,0,0.235731967000461,0.00176425922056253,0.0557907751993095,0.0391652596535126,0.002,0.00141279864099595,0.153524996732089,0.236776932128942,-7.53157173241092e-05,0.236002596790578,0,0.4,0.6,0.8,1000,0.2,"main",0.238671340934975,0,0.238671340934975
201,"sensitivity",1000,0,0.235731967000461,0.00176425922056253,0.0557907751993095,NA,0.855,0.0111344061359374,0.786861598613395,0.236776932128942,-7.53157173241092e-05,0.236002596790578,0,0.4,0.6,0.8,1000,0.2,"main",0.238671340934975,0,0.238671340934975
201,"weighted",1000,0,-0.00152640965329859,0.00147772263280587,0.046729692696472,0.0428824064086851,0.929,0.00812151463706124,0.168095944262865,0.236776932128942,-7.53157173241092e-05,0.236002596790578,0,0.4,0.6,0.8,1000,0.2,"main",0.238671340934975,0,0.238671340934975
202,"sensitivity",1000,0,0.228831009310582,0.0017299469800827,0.0547057268839129,NA,0.907,0.00918428004799505,0.794440447648703,0.227547205341853,-0.102915592964354,0.125158263964305,-0.2,0.4,0.6,0.8,1000,0.2,"main",0.227365253573533,-0.100925918589961,0.126439334983572
202,"unweighted",1000,0,0.228831009310582,0.0017299469800827,0.0547057268839129,0.0412891829923768,0.005,0.00223047080231955,0.161850623232284,0.227547205341853,-0.102915592964354,0.125158263964305,-0.2,0.4,0.6,0.8,1000,0.2,"main",0.227365253573533,-0.100925918589961,0.126439334983572
202,"weighted",1000,0,0.00113617933645555,0.00143152716527978,0.0452688637468842,0.0416502687427204,0.931,0.00801492358042171,0.163266053364293,0.227547205341853,-0.102915592964354,0.125158263964305,-0.2,0.4,0.6,0.8,1000,0.2,"main",0.227365253573533,-0.100925918589961,0.126439334983572
202,"borrowed",1000,0,0.000988817187823551,0.00180570483396923,0.0571014005731895,0.041674617914647,0.857,0.0110702755159933,0.163361500364352,0.227547205341853,-0.102915592964354,0.125158263964305,-0.2,0.4,0.6,0.8,1000,0.2,"main",0.227365253573533,-0.100925918589961,0.126439334983572
203,"sensitivity",1000,0,0.211738018568434,0.00161189531652764,0.0509726054998541,NA,0.963,0.00596917079668525,0.805238268113124,0.212836347942205,-0.213033677133864,-0.00104271198071265,-0.4,0.4,0.6,0.8,1000,0.2,"main",0.213193220461042,-0.213193220461042,0
203,"weighted",1000,0,-0.00140024382182355,0.0013589889563214,0.042975004169907,0.0406878128512421,0.931,0.00801492358042171,0.159493295596281,0.212836347942205,-0.213033677133864,-0.00104271198071265,-0.4,0.4,0.6,0.8,1000,0.2,"main",0.213193220461042,-0.213193220461042,0
203,"borrowed",1000,0,-0.00112236061842211,0.00162028688946223,0.0512379703361013,0.040684937107428,0.879,0.0103130499853341,0.159482022887672,0.212836347942205,-0.213033677133864,-0.00104271198071265,-0.4,0.4,0.6,0.8,1000,0.2,"main",0.213193220461042,-0.213193220461042,0
203,"unweighted",1000,0,0.211738018568434,0.00161189531652764,0.0509726054998541,0.0437413521767664,0.006,0.00244213021765835,0.171462949803089,0.212836347942205,-0.213033677133864,-0.00104271198071265,-0.4,0.4,0.6,0.8,1000,0.2,"main",0.213193220461042,-0.213193220461042,0
204,"weighted",1000,0,-0.00119563997075073,0.0013142249831433,0.0415594430462921,0.0407475714136129,0.946,0.00714730718522718,0.15972754485631,0.194758920973483,-0.34044047560447,-0.145834760853519,-0.6,0.4,0.6,0.8,1000,0.2,"main",0.194905196188637,-0.339677367570161,-0.144772171381524
204,"borrowed",1000,0,-0.00180765569808511,0.00148978041454209,0.0471109932346283,0.0407531468327301,0.912,0.00895857131466843,0.159749400097647,0.194758920973483,-0.34044047560447,-0.145834760853519,-0.6,0.4,0.6,0.8,1000,0.2,"main",0.194905196188637,-0.339677367570161,-0.144772171381524
204,"sensitivity",1000,0,0.19472582873021,0.00163437657953737,0.0516835254577342,NA,0.993,0.00263647491928143,0.819100253679469,0.194758920973483,-0.34044047560447,-0.145834760853519,-0.6,0.4,0.6,0.8,1000,0.2,"main",0.194905196188637,-0.339677367570161,-0.144772171381524
204,"unweighted",1000,0,0.19472582873021,0.00163437657953737,0.0516835254577342,0.0467192793840252,0.023,0.00474035863622153,0.183136209952708,0.194758920973483,-0.34044047560447,-0.145834760853519,-0.6,0.4,0.6,0.8,1000,0.2,"main",0.194905196188637,-0.339677367570161,-0.144772171381524
205,"borrowed",1000,0,0.00337966797707507,0.00211838163438391,0.0669891091812323,0.0415612125133865,0.776,0.0131842330076497,0.162916959360106,0.000870114724679574,-0.00300174272120712,-0.000285230112550772,0,0,1,0.8,1000,0.2,"main",0,0,0
205,"unweighted",1000,0,0.00349615971326843,0.00189138581648669,0.0598108711423518,0.0415651881342095,0.838,0.0116514376795312,0.162932543507365,0.000870114724679574,-0.00300174272120712,-0.000285230112550772,0,0,1,0.8,1000,0.2,"main",0,0,0
205,"sensitivity",1000,0,0.00349615971326843,0.00189138581648669,0.0598108711423518,NA,1,0,1.52717410056287,0.000870114724679574,-0.00300174272120712,-0.000285230112550772,0,0,1,0.8,1000,0.2,"main",0,0,0
205,"weighted",1000,0,0.00348309041355193,0.00137568940106055,0.0435031186030421,0.0415485005141905,0.945,0.00720936890441875,0.162867129238914,0.000870114724679574,-0.00300174272120712,-0.000285230112550772,0,0,1,0.8,1000,0.2,"main",0,0,0
206,"unweighted",1000,0,-0.08155672771642,0.00184602714440714,0.0583765039882314,0.0461988041562581,0.554,0.0157189058143371,0.18109598455017,-0.0815206539655798,-0.173970635726184,-0.254823019168052,-0.2,0,1,0.8,1000,0.2,"main",-0.080067162147147,-0.174353387144778,-0.254420549291925
206,"weighted",1000,0,0.000698290168452982,0.00130309567040212,0.0412075032757477,0.0402782225478024,0.944,0.00727076337120113,0.157887731109964,-0.0815206539655798,-0.173970635726184,-0.254823019168052,-0.2,0,1,0.8,1000,0.2,"main",-0.080067162147147,-0.174353387144778,-0.254420549291925
206,"borrowed",1000,0,-0.00270824632160623,0.00185444153021202,0.0586425902307792,0.0402651302485211,0.826,0.0119884944842962,0.157836410239831,-0.0815206539655798,-0.173970635726184,-0.254823019168052,-0.2,0,1,0.8,1000,0.2,"main",-0.080067162147147,-0.174353387144778,-0.254420549291925
206,"sensitivity",1000,0,-0.08155672771642,0.00184602714440714,0.0583765039882314,NA,1,0,1.56545236366887,-0.0815206539655798,-0.173970635726184,-0.254823019168052,-0.2,0,1,0.8,1000,0.2,"main",-0.080067162147147,-0.174353387144778,-0.254420549291925
207,"weighted",1000,0,-0.00135654133214314,0.00160375215906779,0.0507150962506686,0.045022570595146,0.908,0.00913980306133562,0.176485233715797,-0.21001005205628,-0.386329803386741,-0.598668061508076,-0.4,0,1,0.8,1000,0.2,"main",-0.210845752259846,-0.385662480811985,-0.596508233071831
207,"sensitivity",1000,0,-0.212132629521457,0.00212058397007022,0.0670587531506424,NA,1,0,1.59253051227566,-0.21001005205628,-0.386329803386741,-0.598668061508076,-0.4,0,1,0.8,1000,0.2,"main",-0.210845752259846,-0.385662480811985,-0.596508233071831
207,"borrowed",1000,0,-0.00131172346048691,0.00177270252178081,0.0560577758275161,0.0449453860142053,0.884,0.0101264011376204,0.176182675718185,-0.21001005205628,-0.386329803386741,-0.598668061508076,-0.4,0,1,0.8,1000,0.2,"main",-0.210845752259846,-0.385662480811985,-0.596508233071831
207,"unweighted",1000,0,-0.212132629521457,0.00212058397007022,0.0670587531506424,0.0533240944530022,0.056,0.00727076337120113,0.209026609272193,-0.21001005205628,-0.386329803386741,-0.598668061508076,-0.4,0,1,0.8,1000,0.2,"main",-0.210845752259846,-0.385662480811985,-0.596508233071831
209,"sensitivity",1000,0,0.202598955105975,0.00212042556809411,0.0670537440403384,NA,0.998,0.00141279864099595,1.53091913688763,0.202790172579719,-0.00192706600328907,0.199578861058763,0,0.2,1,0.8,1000,0.2,"main",0.20264230638257,0,0.20264230638257
209,"weighted",1000,0,-0.00115375288125789,0.0014343813218429,0.045359120102266,0.0428670340855795,0.93,0.00806845710157772,0.168035685863574,0.202790172579719,-0.00192706600328907,0.199578861058763,0,0.2,1,0.8,1000,0.2,"main",0.20264230638257,0,0.20264230638257
209,"unweighted",1000,0,0.202598955105975,0.00212042556809411,0.0670537440403384,0.0395805848986248,0.03,0.00539444158370447,0.155153041776669,0.202790172579719,-0.00192706600328907,0.199578861058763,0,0.2,1,0.8,1000,0.2,"main",0.20264230638257,0,0.20264230638257
209,"borrowed",1000,0,0.000128018278296613,0.00230270885304712,0.0728180476386284,0.0428650491971112,0.757,0.0135628536820243,0.168027905243751,0.202790172579719,-0.00192706600328907,0.199578861058763,0,0.2,1,0.8,1000,0.2,"main",0.20264230638257,0,0.20264230638257
210,"unweighted",1000,0,0.172015535350654,0.00191856469882833,0.0606703428669251,0.0433794982411167,0.075,0.00832916562447884,0.170044508440015,0.172281660596519,-0.175031353947976,-0.00272602578793385,-0.2,0.2,1,0.8,1000,0.2,"main",0.174353387144778,-0.174353387144778,0
210,"weighted",1000,0,-0.000441948341969015,0.00137285017785924,0.0434133344820247,0.040800942714787,0.933,0.00790638982089803,0.159936756512529,0.172281660596519,-0.175031353947976,-0.00272602578793385,-0.2,0.2,1,0.8,1000,0.2,"main",0.174353387144778,-0.174353387144778,0
210,"borrowed",1000,0,-0.00280766600293148,0.00210722329133536,0.0666362513917628,0.0407525901868881,0.751,0.0136747577675073,0.159747218086042,0.172281660596519,-0.175031353947976,-0.00272602578793385,-0.2,0.2,1,0.8,1000,0.2,"main",0.174353387144778,-0.174353387144778,0
210,"sensitivity",1000,0,0.172015535350654,0.00191856469882833,0.0606703428669251,NA,1,0,1.55838363593151,0.172281660596519,-0.175031353947976,-0.00272602578793385,-0.2,0.2,1,0.8,1000,0.2,"main",0.174353387144778,-0.174353387144778,0
211,"borrowed",1000,0,-0.00284797910216275,0.00188898749321594,0.0597350295013425,0.0412749878746883,0.825,0.0120156148406979,0.161794979393433,0.129800434465864,-0.38524903391894,-0.257695776982032,-0.4,0.2,1,0.8,1000,0.2,"main",0.13124193152006,-0.385662480811985,-0.254420549291925
211,"unweighted",1000,0,0.127055582678817,0.00198980140689105,0.0629230453718317,0.0485643042461857,0.304,0.0145459272650457,0.190368574513539,0.129800434465864,-0.38524903391894,-0.257695776982032,-0.4,0.2,1,0.8,1000,0.2,"main",0.13124193152006,-0.385662480811985,-0.254420549291925
211,"sensitivity",1000,0,0.127055582678817,0.00198980140689105,0.0629230453718317,NA,1,0,1.5819889888521,0.129800434465864,-0.38524903391894,-0.257695776982032,-0.4,0.2,1,0.8,1000,0.2,"main",0.13124193152006,-0.385662480811985,-0.254420549291925
211,"weighted",1000,0,-0.00250342623154727,0.00138303776350286,0.0437354942269434,0.0413161616395197,0.93,0.00806845710157772,0.161956377585788,0.129800434465864,-0.38524903391894,-0.257695776982032,-0.4,0.2,1,0.8,1000,0.2,"main",0.13124193152006,-0.385662480811985,-0.254420549291925
213,"sensitivity",1000,0,0.366689316218942,0.00241335585466272,0.0763170130523649,NA,0.898,0.00957057991973318,1.5159333332632,0.367118949044291,-0.00157233909380661,0.364752193248098,0,0.4,1,0.8,1000,0.2,"main",0.371059078868732,0,0.371059078868732
213,"borrowed",1000,0,-0.00385624006349927,0.00266610018739424,0.0843094906236754,0.0441013986878496,0.694,0.0145727142289966,0.172874306192054,0.367118949044291,-0.00157233909380661,0.364752193248098,0,0.4,1,0.8,1000,0.2,"main",0.371059078868732,0,0.371059078868732
213,"weighted",1000,0,-0.00176274885587621,0.00160619320120074,0.0507922887807144,0.0440458371665425,0.921,0.00852988862764339,0.172656509030678,0.367118949044291,-0.00157233909380661,0.364752193248098,0,0.4,1,0.8,1000,0.2,"main",0.371059078868732,0,0.371059078868732
213,"unweighted",1000,0,0.366689316218942,0.00241335585466272,0.0763170130523649,0.038143842626545,0,0,0.149521115559984,0.367118949044291,-0.00157233909380661,0.364752193248098,0,0.4,1,0.8,1000,0.2,"main",0.371059078868732,0,0.371059078868732
214,"sensitivity",1000,0,0.376723510684131,0.00210215708942687,0.0664760440205916,NA,0.919,0.00862780389206894,1.52481368036152,0.376354847012819,-0.174846235144623,0.202058779963822,-0.2,0.4,1,0.8,1000,0.2,"main",0.376995693527347,-0.174353387144778,0.20264230638257
214,"weighted",1000,0,0.000481556191183093,0.00147263933687032,0.0465689447647019,0.0420750278790376,0.929,0.00812151463706124,0.164931078582865,0.376354847012819,-0.174846235144623,0.202058779963822,-0.2,0.4,1,0.8,1000,0.2,"main",0.376995693527347,-0.174353387144778,0.20264230638257
214,"unweighted",1000,0,0.376723510684131,0.00210215708942687,0.0664760440205916,0.0414516731194805,0,0,0.162487572826218,0.376354847012819,-0.174846235144623,0.202058779963822,-0.2,0.4,1,0.8,1000,0.2,"main",0.376995693527347,-0.174353387144778,0.20264230638257
214,"borrowed",1000,0,0.000352325330319813,0.00228191440931187,0.0721604695898324,0.0420609863614406,0.764,0.0134277324965908,0.164876036845308,0.376354847012819,-0.174846235144623,0.202058779963822,-0.2,0.4,1,0.8,1000,0.2,"main",0.376995693527347,-0.174353387144778,0.20264230638257
215,"weighted",1000,0,-0.00261616475901953,0.00136530848191992,0.0431748451161375,0.0417237261432783,0.943,0.00733150734842434,0.163554001083275,0.384804975342864,-0.385387950843564,-0.00258392508213473,-0.4,0.4,1,0.8,1000,0.2,"main",0.385662480811985,-0.385662480811985,0
215,"unweighted",1000,0,0.383173192516234,0.00195223923590133,0.0617352252299497,0.0458402530035004,0,0,0.179690489858129,0.384804975342864,-0.385387950843564,-0.00258392508213473,-0.4,0.4,1,0.8,1000,0.2,"main",0.385662480811985,-0.385662480811985,0
215,"borrowed",1000,0,-0.00509739097178202,0.00198317269549727,0.0627134271122691,0.0417016715174845,0.813,0.0123300851578568,0.163467548538779,0.384804975342864,-0.385387950843564,-0.00258392508213473,-0.4,0.4,1,0.8,1000,0.2,"main",0.385662480811985,-0.385662480811985,0
215,"sensitivity",1000,0,0.383173192516234,0.00195223923590133,0.0617352252299497,NA,0.952,0.00675988165576884,1.57426650023477,0.384804975342864,-0.385387950843564,-0.00258392508213473,-0.4,0.4,1,0.8,1000,0.2,"main",0.385662480811985,-0.385662480811985,0
217,"unweighted",1000,0,0.000253137941309079,0.00178785748518572,0.0565370178496763,0.0545682313620193,0.94,0.00750999334220744,0.213903536339214,-4.45473748679389e-05,-0.0123231102444943,-0.0126017780836569,-0.2,0,0.3,0.2,1000,0,"control_gamma0",0,-0.0120725812342692,-0.0120725812342692
217,"borrowed",1000,0,0.000250134309630126,0.00173720711213689,0.0549353124179613,0.0530059645880234,0.937,0.00768316341099159,0.207779563116662,-4.45473748679389e-05,-0.0123231102444943,-0.0126017780836569,-0.2,0,0.3,0.2,1000,0,"control_gamma0",0,-0.0120725812342692,-0.0120725812342692
217,"sensitivity",1000,0,0.000253137941309079,0.00178785748518572,0.0565370178496763,NA,0.988,0.00344325427466518,0.265706861740923,-4.45473748679389e-05,-0.0123231102444943,-0.0126017780836569,-0.2,0,0.3,0.2,1000,0,"control_gamma0",0,-0.0120725812342692,-0.0120725812342692
217,"weighted",1000,0,0.000223976680134076,0.00173502195417332,0.0548662116558397,0.0530099391598924,0.939,0.00756828910652864,0.207795143152097,-4.45473748679389e-05,-0.0123231102444943,-0.0126017780836569,-0.2,0,0.3,0.2,1000,0,"control_gamma0",0,-0.0120725812342692,-0.0120725812342692
218,"borrowed",1000,0,-0.00101004601716211,0.00164759039221308,0.0521013829040347,0.0519318998611552,0.945,0.00720936890441875,0.20356930675321,-1.18583642037932e-05,-0.0251297841326149,-0.0254671498662504,-0.4,0,0.3,0.2,1000,0,"control_gamma0",0,-0.0242926925690446,-0.0242926925690446
218,"weighted",1000,0,-0.00111717545254428,0.00164657651624369,0.052069321330753,0.0519346864658024,0.941,0.00745110730026082,0.203580230042705,-1.18583642037932e-05,-0.0251297841326149,-0.0254671498662504,-0.4,0,0.3,0.2,1000,0,"control_gamma0",0,-0.0242926925690446,-0.0242926925690446
218,"unweighted",1000,0,-0.001365706532731,0.00174804284873626,0.0552779684957576,0.0549206524796844,0.944,0.00727076337120113,0.215285001735244,-1.18583642037932e-05,-0.0251297841326149,-0.0254671498662504,-0.4,0,0.3,0.2,1000,0,"control_gamma0",0,-0.0242926925690446,-0.0242926925690446
218,"sensitivity",1000,0,-0.001365706532731,0.00174804284873626,0.0552779684957576,NA,0.986,0.00371537346709587,0.266958596035822,-1.18583642037932e-05,-0.0251297841326149,-0.0254671498662504,-0.4,0,0.3,0.2,1000,0,"control_gamma0",0,-0.0242926925690446,-0.0242926925690446
219,"borrowed",1000,0,-0.00364737800596428,0.00167773896550066,0.0530547645019676,0.0509910956368872,0.939,0.00756828910652864,0.199881421961073,1.80331190629273e-07,-0.035729871466799,-0.0388573229326173,-0.6,0,0.3,0.2,1000,0,"control_gamma0",0,-0.0366639843715915,-0.0366639843715915
219,"sensitivity",1000,0,-0.00417623886387386,0.00182144941858253,0.057599288055102,NA,0.985,0.00384382621875652,0.26836647728401,1.80331190629273e-07,-0.035729871466799,-0.0388573229326173,-0.6,0,0.3,0.2,1000,0,"control_gamma0",0,-0.0366639843715915,-0.0366639843715915
219,"weighted",1000,0,-0.00381412579033934,0.00167245199940301,0.0528875759541607,0.0509891387682096,0.939,0.00756828910652864,0.199873751176811,1.80331190629273e-07,-0.035729871466799,-0.0388573229326173,-0.6,0,0.3,0.2,1000,0,"control_gamma0",0,-0.0366639843715915,-0.0366639843715915
219,"unweighted",1000,0,-0.00417623886387386,0.00182144941858253,0.057599288055102,0.0552541617960956,0.939,0.00756828910652864,0.216592334232593,1.80331190629273e-07,-0.035729871466799,-0.0388573229326173,-0.6,0,0.3,0.2,1000,0,"control_gamma0",0,-0.0366639843715915,-0.0366639843715915
220,"sensitivity",1000,0,0.000169162872229427,0.00174844175406919,0.0552905829899861,NA,0.999,0.000999499874937461,0.321622317718418,-0.000407292739042428,-0.0254119470921478,-0.0255943577243283,-0.2,0,0.6,0.2,1000,0,"control_gamma0",0,-0.0242926925690446,-0.0242926925690446
