"margin","r","link","gamma","truth_family","recon","truth","error","mcse","env_lo","env_hi","contained"
"normal",0.6,"cloglog",0.3,"gauss","sclayton",-0.224101761978472,-0.0223407898551793,0.000372411813355074,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"gauss","clayton",-0.224101761978472,0.0254563704401496,0.000339540128447544,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"gauss","gauss_uncal",-0.224101761978472,-0.000494933160049338,0.00043320521752884,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"t3","sclayton",-0.231516821125587,-0.0149257307080641,0.000236878792009889,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"t3","sgumbel",-0.231516821125587,0.0184114245742805,0.000284252524946944,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"gumbel","clayton",-0.240644257584457,0.0419988660461348,0.000184131647540336,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"gauss","gauss",-0.224101761978472,0,0.000432475936587043,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"identity",0.15,"clayton","gumbel",-0.5,1.11022302462516e-16,1.0508091333739e-16,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"clayton","gauss",-0.5,1.11022302462516e-16,1.11022302462516e-16,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"t3","sclayton",-0.5,5.55111512312578e-17,3.58322940412438e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"gauss","clayton",-0.5,-1.11022302462516e-16,1.11022302462516e-16,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"gumbel","gauss",-0.5,0,6.98500001845454e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"gumbel","gauss_uncal",-0.5,0,6.98500001845454e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"t3","sgumbel",-0.5,0,5.06745162040676e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"gauss","gauss",-0.5,0,7.85046229341888e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"t3","clayton",-0.5,-1.11022302462516e-16,9.74743781324629e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"t3","gauss_uncal",-0.5,0,5.7777838054666e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"t3","gumbel",-0.5,0,4.53246651836839e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"gauss","gauss_uncal",-0.5,0,7.85046229341888e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"gauss","sclayton",-0.5,5.55111512312578e-17,6.40987562127855e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"clayton","gauss_uncal",-0.5,1.11022302462516e-16,1.11022302462516e-16,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"t3","gauss",-0.5,0,5.7777838054666e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"clayton","sclayton",-0.5,1.66533453693773e-16,1.01349032408135e-16,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"gumbel","clayton",-0.5,-1.11022302462516e-16,1.0508091333739e-16,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"gauss","sgumbel",-0.5,0,7.34343505744026e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"gauss","gumbel",-0.5,0,6.98500001845454e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"gumbel","sclayton",-0.5,5.55111512312578e-17,5.31478809715679e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"gumbel","sgumbel",-0.5,0,6.40987562127855e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.15,"clayton","sgumbel",-0.5,1.11022302462516e-16,1.07496882123731e-16,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"t3","sgumbel",-0.5,0,5.55111512312578e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"clayton","gumbel",-0.5,0,8.01234452659818e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"gumbel","gauss",-0.5,0,5.99588961666477e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"t3","gauss_uncal",-0.5,0,4.23973420718967e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"t3","sclayton",-0.5,0,3.20493781063927e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"clayton","gauss_uncal",-0.5,0,8.01234452659818e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"gauss","sclayton",-0.5,0,5.31478809715679e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"clayton","gauss",-0.5,0,8.62955915345466e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"gumbel","gauss_uncal",-0.5,0,5.06745162040676e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"gauss","clayton",-0.5,0,8.62955915345466e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"gumbel","clayton",-0.5,0,8.01234452659818e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"gauss","gumbel",-0.5,0,5.99588961666477e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"t3","gumbel",-0.5,0,4.23973420718967e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"gauss","gauss_uncal",-0.5,0,5.99588961666477e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"gumbel","sgumbel",-0.5,0,6.20633538311818e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"t3","gauss",-0.5,0,5.31478809715679e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"clayton","sclayton",-0.5,0,7.51624540813822e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"clayton","sgumbel",-0.5,0,8.77708367144175e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"t3","clayton",-0.5,0,7.51624540813822e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"gauss","gauss",-0.5,0,6.79869977755259e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"gumbel","sclayton",-0.5,0,4.23973420718967e-17,-0.5,-0.5,TRUE
"normal",0.6,"identity",0.3,"gauss","sgumbel",-0.5,0,6.98500001845454e-17,-0.5,-0.5,TRUE
"normal",0.6,"log",0.15,"clayton","gauss",-0.0848982891693126,0.150370815210142,0.00125516663951365,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"gauss","gauss_uncal",0.0654725260408291,0.0042870918738209,0.00136543367718032,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"gumbel","gauss",0.209766425809287,-0.144293899768458,0.00257334147362675,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"gauss","sclayton",0.0654725260408291,0.174391534201928,0.00296703801923396,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"gauss","gauss",0.0654725260408291,0,0.00148784465959034,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"gauss","gumbel",0.0654725260408291,0.144293899768458,0.00257334147362675,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"clayton","sgumbel",-0.0848982891693126,0.0698484601858277,0.00131315677294845,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"t3","sclayton",0.144504822340553,0.0953592379022044,0.00404696738103059,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"clayton","gumbel",-0.0848982891693126,0.2946647149786,0.00244619048762846,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"clayton","gauss_uncal",-0.0848982891693126,0.154657907083963,0.00110732591799101,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"gumbel","sgumbel",0.209766425809287,-0.224816254792772,0.0026021190897574,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"gauss","clayton",0.0654725260408291,-0.150370815210142,0.00125516663951365,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"clayton","sclayton",-0.0848982891693126,0.32476234941207,0.00285745974065362,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"gauss","sgumbel",0.0654725260408291,-0.080522355024314,0.00153708137340347,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"gumbel","sclayton",0.209766425809287,0.03009763443347,0.00363479287118204,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"gumbel","gauss_uncal",0.209766425809287,-0.140006807894637,0.00250455859096851,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"t3","sgumbel",0.144504822340553,-0.159554651324038,0.00315234032490303,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"t3","gauss",0.144504822340553,-0.0790322962997237,0.00312862783127321,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"gumbel","clayton",0.209766425809287,-0.2946647149786,0.00244619048762846,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"t3","gauss_uncal",0.144504822340553,-0.0747452044259029,0.0030723019874882,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"t3","gumbel",0.144504822340553,0.0652616034687344,0.00376785306446965,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.15,"t3","clayton",0.144504822340553,-0.229403111509865,0.00302490886945273,-0.0848982891693126,0.239864060242757,TRUE
"normal",0.6,"log",0.3,"t3","sgumbel",0.998326509180923,-0.416590481384016,0.0107340321855971,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"gauss","sclayton",0.776089967850214,0.4230362694125,0.012076954169494,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"gumbel","gauss",1.13108103802845,-0.354991070178234,0.00712825940572872,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"clayton","gumbel",0.405887588624545,0.725193449403903,0.00665535864011312,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"gumbel","sgumbel",1.13108103802845,-0.549345010231541,0.00723740161565702,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"gauss","gumbel",0.776089967850214,0.354991070178234,0.00712825940572872,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"gumbel","gauss_uncal",1.13108103802845,-0.342004432253646,0.00699897442247256,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"clayton","gauss",0.405887588624545,0.370202379225669,0.00355486812837316,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"gauss","gauss",0.776089967850214,0,0.00437668492548354,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"gauss","gauss_uncal",0.776089967850214,0.012986637924588,0.00416280335207177,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"clayton","sgumbel",0.405887588624545,0.175848439172362,0.00376895043759907,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"t3","gumbel",0.998326509180923,0.132754528847525,0.0120543875078282,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"gauss","clayton",0.776089967850214,-0.370202379225669,0.00355486812837316,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"clayton","sclayton",0.405887588624545,0.793238648638168,0.0118040051882921,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"t3","sclayton",0.998326509180923,0.20079972808179,0.0155031931564302,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"t3","gauss",0.998326509180923,-0.222236541330709,0.0106607479554898,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"gumbel","sclayton",1.13108103802845,0.0680451992342652,0.0133232703654345,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"gauss","sgumbel",0.776089967850214,-0.194353940053306,0.00455228194732156,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"t3","clayton",0.998326509180923,-0.592438920556378,0.0103505199600623,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"gumbel","clayton",1.13108103802845,-0.725193449403903,0.00665535864011312,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"t3","gauss_uncal",0.998326509180923,-0.209249903406121,0.0105747391353898,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"log",0.3,"clayton","gauss_uncal",0.405887588624545,0.383189017150257,0.00328795502116261,0.405887588624545,1.19912623726271,TRUE
"normal",0.6,"logit",0.15,"gauss","clayton",-0.257547082801909,0.00287640982868476,0.000258381876897826,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"gauss","gumbel",-0.257547082801909,-0.00476914140468826,0.000216937180746424,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"t3","gauss_uncal",-0.264640664000533,0.00689273678538904,0.000210672841147638,-0.262316224206597,-0.254670672973224,FALSE
"normal",0.6,"logit",0.15,"gumbel","sclayton",-0.262316224206597,0.00193174686222208,0.000136740374617501,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"gauss","sclayton",-0.257547082801909,-0.00283739454246618,0.00020284316756292,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"clayton","gauss",-0.254670672973224,-0.00287640982868476,0.000258381876897826,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"clayton","gauss_uncal",-0.254670672973224,-0.00307725424191979,0.000268542985986438,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"gumbel","gauss",-0.262316224206597,0.00476914140468826,0.000216937180746424,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"t3","sclayton",-0.264640664000533,0.0042561866561579,0.000103271945097772,-0.262316224206597,-0.254670672973224,FALSE
"normal",0.6,"logit",0.15,"gauss","gauss_uncal",-0.257547082801909,-0.000200844413235035,0.000273611589630081,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"gauss","sgumbel",-0.257547082801909,-0.00067216960262545,0.000414650288112872,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"t3","gauss",-0.264640664000533,0.00709358119862408,0.000197557346064248,-0.262316224206597,-0.254670672973224,FALSE
"normal",0.6,"logit",0.15,"gauss","gauss",-0.257547082801909,0,0.000263645900720324,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"t3","sgumbel",-0.264640664000533,0.00642141159599863,0.000376104513997647,-0.262316224206597,-0.254670672973224,FALSE
"normal",0.6,"logit",0.15,"clayton","sgumbel",-0.254670672973224,-0.00354857943131021,0.000411323345769117,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"gumbel","clayton",-0.262316224206597,0.00764555123337302,0.000210508369745288,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"clayton","gumbel",-0.254670672973224,-0.00764555123337302,0.000210508369745288,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"gumbel","gauss_uncal",-0.262316224206597,0.00456829699145322,0.000228945149333799,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"gumbel","sgumbel",-0.262316224206597,0.00409697180206281,0.00038663605736618,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"t3","gumbel",-0.264640664000533,0.00232443979393582,0.000128769112785344,-0.262316224206597,-0.254670672973224,FALSE
"normal",0.6,"logit",0.15,"clayton","sclayton",-0.254670672973224,-0.00571380437115093,0.000195952504371777,-0.262316224206597,-0.254670672973224,TRUE
"normal",0.6,"logit",0.15,"t3","clayton",-0.264640664000533,0.00996999102730883,0.00019047555834427,-0.262316224206597,-0.254670672973224,FALSE
"normal",0.6,"logit",0.3,"t3","gauss_uncal",-0.153857684409133,0.0106811686394672,0.000276601692132168,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"clayton","gauss_uncal",-0.12315881924813,-0.0200176965215355,0.000354098131476479,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"gauss","gauss",-0.142665942765946,0,0.000427663400373536,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"clayton","gauss",-0.12315881924813,-0.0195071235178162,0.000379116589851394,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"clayton","sgumbel",-0.12315881924813,-0.0125535625487438,0.000520344958577334,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"t3","sgumbel",-0.153857684409133,0.018145302612259,0.00047104340064594,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"gauss","sclayton",-0.142665942765946,-0.0173601659783588,0.000357556783724976,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"gauss","gauss_uncal",-0.142665942765946,-0.000510573003719317,0.000405650196639468,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"gauss","sgumbel",-0.142665942765946,0.00695356096907246,0.00055670950345342,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"t3","sclayton",-0.153857684409133,-0.00616842433517228,0.000199507562875416,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"t3","gauss",-0.153857684409133,0.0111917416431866,0.000307981165131561,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"gauss","clayton",-0.142665942765946,0.0195071235178162,0.000379116589851394,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"gauss","gumbel",-0.142665942765946,-0.0154530339892661,0.000326935743714329,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"gumbel","gauss",-0.158118976755212,0.0154530339892661,0.000326935743714329,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"gumbel","gauss_uncal",-0.158118976755212,0.0149424609855468,0.000297561890255835,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"clayton","sclayton",-0.12315881924813,-0.0368672894961751,0.00029779230727009,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"gumbel","sclayton",-0.158118976755212,-0.00190713198909273,0.000227679270217417,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"clayton","gumbel",-0.12315881924813,-0.0349601575070823,0.00026023140701986,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"gumbel","sgumbel",-0.158118976755212,0.0224065949583386,0.000483649116337805,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"t3","clayton",-0.153857684409133,0.0306988651610028,0.000235978394683261,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"t3","gumbel",-0.153857684409133,-0.00426129234607955,0.000137271244529875,-0.160026108744305,-0.12315881924813,TRUE
"normal",0.6,"logit",0.3,"gumbel","clayton",-0.158118976755212,0.0349601575070823,0.00026023140701986,-0.160026108744305,-0.12315881924813,TRUE
