"fpr","tpr","diagnostic","target"
0.057019052956879,0.258041211648695,"max_w","material error"
0.0583061514877446,0.261838110844596,"max_w","material error"
0.0596369895389263,0.265794751473838,"max_w","material error"
0.0608723801443116,0.26967834695489,"max_w","material error"
0.0621117709430744,0.273503753121915,"max_w","material error"
0.0634803184678081,0.277272068222859,"max_w","material error"
0.0648650332929096,0.281031954061472,"max_w","material error"
0.066231544021958,0.28498028182016,"max_w","material error"
0.0675939129157181,0.289062329655736,"max_w","material error"
0.0690277912831051,0.292945818581136,"max_w","material error"
0.0705634389402166,0.296798146820247,"max_w","material error"
0.0720014631868282,0.300817010966748,"max_w","material error"
0.0735022065456147,0.304802460269696,"max_w","material error"
0.0749777787611766,0.308871667474114,"max_w","material error"
0.0766095643924425,0.312711373053328,"max_w","material error"
0.0781371792988352,0.316731042685502,"max_w","material error"
0.0798077713253002,0.320858126580105,"max_w","material error"
0.0816113925973283,0.324857964410928,"max_w","material error"
0.0832945438572212,0.328923740044808,"max_w","material error"
0.0851125905394592,0.332837442983107,"max_w","material error"
0.0866873452224067,0.336998770808145,"max_w","material error"
0.0885227391760669,0.34098303421029,"max_w","material error"
0.0902660828303097,0.344984414430508,"max_w","material error"
0.0922368753118222,0.349010971608457,"max_w","material error"
0.0940658557228962,0.353026345065864,"max_w","material error"
0.0958537318525612,0.357153371026209,"max_w","material error"
0.0977744831732364,0.361261340396748,"max_w","material error"
0.099574168098669,0.365564404438879,"max_w","material error"
0.101657707628365,0.369601425486469,"max_w","material error"
0.103628979404966,0.373699084665478,"max_w","material error"
0.105587667879307,0.377932979895047,"max_w","material error"
0.107672271371689,0.382173808462301,"max_w","material error"
0.109666363117253,0.386369487546141,"max_w","material error"
0.111689717218953,0.390550194585026,"max_w","material error"
0.113704967258746,0.394721577345042,"max_w","material error"
0.115670324455326,0.398961923414882,"max_w","material error"
0.117921594217106,0.403076894718667,"max_w","material error"
0.120053064993099,0.407150560195711,"max_w","material error"
0.122192084803425,0.411349310026293,"max_w","material error"
0.124267594834312,0.415805434228665,"max_w","material error"
0.126563584414483,0.419955470885183,"max_w","material error"
0.1288017682324,0.424302778666482,"max_w","material error"
0.131138877983445,0.428480831773712,"max_w","material error"
0.133424702587224,0.432749513108189,"max_w","material error"
0.135730600967993,0.436792931742883,"max_w","material error"
0.137948927205946,0.441046062753702,"max_w","material error"
0.140241953801979,0.444958741172735,"max_w","material error"
0.142592121385879,0.449091408314057,"max_w","material error"
0.145019691520962,0.453188866593942,"max_w","material error"
0.147285703738168,0.457324568963927,"max_w","material error"
0.149682093610892,0.461273347852611,"max_w","material error"
0.151917417178717,0.465356447884319,"max_w","material error"
0.154258778584833,0.469382395607541,"max_w","material error"
0.156553758206621,0.473452891814352,"max_w","material error"
0.158975746958042,0.477562598477196,"max_w","material error"
0.161470376231945,0.481542121069574,"max_w","material error"
0.163919909215731,0.48559368248473,"max_w","material error"
0.166239308672218,0.48960902962875,"max_w","material error"
0.16873301963322,0.493396374349504,"max_w","material error"
0.171122053352684,0.497321485466815,"max_w","material error"
0.173547196530799,0.501222479548247,"max_w","material error"
0.176051435993272,0.505096331485173,"max_w","material error"
0.17850430717422,0.508935009817578,"max_w","material error"
0.180949471743353,0.512756030180987,"max_w","material error"
0.183415640449951,0.516795620763458,"max_w","material error"
0.186116095765974,0.520536564837338,"max_w","material error"
0.188703917166544,0.524390278024241,"max_w","material error"
0.191221889905257,0.528318154132488,"max_w","material error"
0.193792805441623,0.531980533067404,"max_w","material error"
0.196467442145571,0.535786328907167,"max_w","material error"
0.198990466114717,0.539615113235069,"max_w","material error"
0.201539810678222,0.543299782310038,"max_w","material error"
0.204219158583291,0.547104639597658,"max_w","material error"
0.20690379237678,0.550798597498706,"max_w","material error"
0.209515563696695,0.554560129325951,"max_w","material error"
0.212347682342261,0.558090194933878,"max_w","material error"
0.21498192047112,0.561740356890603,"max_w","material error"
0.217694210041931,0.56521197985223,"max_w","material error"
0.220465090984761,0.568851284637762,"max_w","material error"
0.223329762417138,0.572483627684202,"max_w","material error"
0.226080890372134,0.576197247256975,"max_w","material error"
0.228868611187228,0.579842896328541,"max_w","material error"
0.231865121448147,0.583290506915094,"max_w","material error"
0.234846458717672,0.58680201524152,"max_w","material error"
0.237579569374737,0.590518903848539,"max_w","material error"
0.240443693931132,0.5941336290144,"max_w","material error"
0.243308406361227,0.597627044144797,"max_w","material error"
0.246333068028303,0.601331485363155,"max_w","material error"
0.249225214764135,0.604877625904579,"max_w","material error"
0.252321168164761,0.608339996145818,"max_w","material error"
0.255214450789097,0.611897837869816,"max_w","material error"
0.258513226729495,0.615342059679191,"max_w","material error"
0.261583729778243,0.618919672697803,"max_w","material error"
0.264781295721173,0.622531204240043,"max_w","material error"
0.267888667345661,0.626099727372984,"max_w","material error"
0.271136612110592,0.62950057273004,"max_w","material error"
0.274352624089276,0.632994985631137,"max_w","material error"
0.277731337726244,0.636264778226506,"max_w","material error"
0.281037820578149,0.639846669998245,"max_w","material error"
0.284204634097471,0.643299330027974,"max_w","material error"
0.287563039539217,0.646692864994223,"max_w","material error"
0.290888686606183,0.65040921031829,"max_w","material error"
0.294462403607197,0.653911543032504,"max_w","material error"
0.297845813161049,0.657514980762221,"max_w","material error"
0.301321916575452,0.660944783276722,"max_w","material error"
0.304943157782563,0.664180926867995,"max_w","material error"
0.308707866664851,0.667313327312436,"max_w","material error"
0.312249414063857,0.670606522338247,"max_w","material error"
0.315733267065754,0.674090848170585,"max_w","material error"
0.319426150045405,0.677679002223387,"max_w","material error"
0.323079545030843,0.681027885089889,"max_w","material error"
0.326835666329901,0.684387162870254,"max_w","material error"
0.330612850206154,0.687668081111703,"max_w","material error"
0.334284366901837,0.691236742921845,"max_w","material error"
0.33805552297484,0.694557529356668,"max_w","material error"
0.341685272407025,0.697944229378141,"max_w","material error"
0.345257603457434,0.701355437134351,"max_w","material error"
0.349308601376648,0.704552728061992,"max_w","material error"
0.353167385215099,0.707791743655472,"max_w","material error"
0.357027720553417,0.71115418737625,"max_w","material error"
0.360903202989835,0.714396657886268,"max_w","material error"
0.365069216108576,0.717526931489942,"max_w","material error"
0.369004392479888,0.720845258820214,"max_w","material error"
0.373055373376658,0.723967038314795,"max_w","material error"
0.376752411750658,0.727338429522481,"max_w","material error"
0.380713626107797,0.730505518658279,"max_w","material error"
0.384619088664336,0.733716732868229,"max_w","material error"
0.388563607300539,0.736743083710673,"max_w","material error"
0.392502354189413,0.739934319067242,"max_w","material error"
0.396460012174401,0.743165550260279,"max_w","material error"
0.400531589868745,0.746224733909231,"max_w","material error"
0.404492311354205,0.749485923686689,"max_w","material error"
0.408389613986449,0.752552567241885,"max_w","material error"
0.412625290857752,0.755518280238021,"max_w","material error"
0.416623977907576,0.758470610296723,"max_w","material error"
0.420561059114343,0.76157179093854,"max_w","material error"
0.424659149444985,0.764645636241015,"max_w","material error"
0.42886798024388,0.767840992412788,"max_w","material error"
0.433185895299156,0.77073636472894,"max_w","material error"
0.437309717211631,0.773813898100627,"max_w","material error"
0.441647047203389,0.776889642183861,"max_w","material error"
0.446062329918912,0.779864400863943,"max_w","material error"
0.450349457846371,0.782964452239821,"max_w","material error"
0.455025844533339,0.785982014708513,"max_w","material error"
0.459347859660024,0.789180279314639,"max_w","material error"
0.463800692568303,0.792286788973912,"max_w","material error"
0.468365583565912,0.795297553974624,"max_w","material error"
0.472994467864281,0.79837566549443,"max_w","material error"
0.477609358155316,0.801453747502892,"max_w","material error"
0.48214888421296,0.804630641260385,"max_w","material error"
0.48734749922181,0.807798175286225,"max_w","material error"
0.492269316105319,0.811007190639897,"max_w","material error"
0.497226277982175,0.814283784163655,"max_w","material error"
0.502302148163422,0.817638074461611,"max_w","material error"
0.507479104569787,0.821077411164217,"max_w","material error"
0.512672620157904,0.824338753852226,"max_w","material error"
0.517929470446026,0.827521468526438,"max_w","material error"
0.523197350738401,0.830884412177225,"max_w","material error"
0.528760948583638,0.834207805599778,"max_w","material error"
0.534180750771961,0.837628634902891,"max_w","material error"
0.53984799324372,0.841158524356827,"max_w","material error"
0.545378844761754,0.844789237293265,"max_w","material error"
0.550895731102718,0.848465010003858,"max_w","material error"
0.556781084246893,0.851960288396945,"max_w","material error"
0.562605863983214,0.855614981063167,"max_w","material error"
0.5682880594133,0.858950733666801,"max_w","material error"
0.573992994371062,0.862386933613886,"max_w","material error"
0.579962146069926,0.86559804120432,"max_w","material error"
0.585785803703524,0.86889653325521,"max_w","material error"
0.591720165782527,0.87201669876656,"max_w","material error"
0.59792697759157,0.874771776700042,"max_w","material error"
0.603830298165107,0.87772202052872,"max_w","material error"
0.609728214772001,0.880530083599173,"max_w","material error"
0.61584348898798,0.883482657452918,"max_w","material error"
0.622001469399093,0.88629763172755,"max_w","material error"
0.628156346271029,0.8891031438296,"max_w","material error"
0.634326928625177,0.891943263140355,"max_w","material error"
0.641036769417255,0.894320561855236,"max_w","material error"
0.647684311900449,0.896973814291626,"max_w","material error"
0.6544011942902,0.899689278730301,"max_w","material error"
0.66097636111774,0.902574029313107,"max_w","material error"
0.667889809040401,0.905316549386264,"max_w","material error"
0.675084394133346,0.908051913415553,"max_w","material error"
0.682212498970443,0.910813295024329,"max_w","material error"
0.689441801937245,0.913666835206349,"max_w","material error"
0.696558712059966,0.916251431720983,"max_w","material error"
0.703869455853093,0.91905339763026,"max_w","material error"
0.711487458595909,0.921956175400314,"max_w","material error"
0.718931357699829,0.924857132542436,"max_w","material error"
0.726471126788618,0.92788767595444,"max_w","material error"
0.73445404277959,0.930701733549274,"max_w","material error"
0.742423812169257,0.933461297076453,"max_w","material error"
0.750668772681642,0.936100655872461,"max_w","material error"
0.759268383646674,0.938815041514818,"max_w","material error"
0.767937305688002,0.941643723547539,"max_w","material error"
0.776911217659162,0.944489498263383,"max_w","material error"
0.786133556136619,0.94744046877626,"max_w","material error"
0.795855474034804,0.950530536111922,"max_w","material error"
0.805562143059857,0.953470837490485,"max_w","material error"
0.815186295967583,0.956484723642273,"max_w","material error"
0.825186697093187,0.959384162321287,"max_w","material error"
0.835229782596425,0.96218958190658,"max_w","material error"
0.84509729645479,0.964970278298212,"max_w","material error"
0.854498976329199,0.967869950391061,"max_w","material error"
0.863145468423552,0.970108650515596,"max_w","material error"
0.870877100595083,0.971926468145009,"max_w","material error"
0.878495422029194,0.973612201552091,"max_w","material error"
0.886065710681728,0.975320604111065,"max_w","material error"
0.893585309493032,0.977043282260337,"max_w","material error"
0.901292933844932,0.978723488427747,"max_w","material error"
0.90879394180983,0.980282132668621,"max_w","material error"
0.916305578013337,0.981884378614327,"max_w","material error"
0.923887754865025,0.983530132899333,"max_w","material error"
0.931319464999967,0.985313741396729,"max_w","material error"
0.939242088333514,0.986959308950664,"max_w","material error"
0.946679112587761,0.988725971603462,"max_w","material error"
0.954288760007785,0.990338814537388,"max_w","material error"
0.961997790029955,0.991868842241791,"max_w","material error"
0.969802817046004,0.993406292506225,"max_w","material error"
0.977516861196875,0.9950711867259,"max_w","material error"
0.984969313539428,0.996748965389401,"max_w","material error"
0.992499677727908,0.998303594912271,"max_w","material error"
1,1,"max_w","material error"
0,0,"smd_matched","material error"
0,2.74631988822694e-06,"smd_matched","material error"
0.00165325097143857,0.00340790874396417,"smd_matched","material error"
0.00386420482346141,0.00675441182110796,"smd_matched","material error"
0.00654859715095245,0.00999638672029085,"smd_matched","material error"
0.00953351853387603,0.0129757148640729,"smd_matched","material error"
0.0123713653569902,0.0162938661778167,"smd_matched","material error"
0.0155329214902769,0.0193673297336503,"smd_matched","material error"
0.0188389434300872,0.022395562867254,"smd_matched","material error"
0.0222086415084057,0.0253995370799526,"smd_matched","material error"
0.0255862224274135,0.0285106433502526,"smd_matched","material error"
0.0289358349621925,0.0315432866377311,"smd_matched","material error"
0.0322650665191786,0.0345118592203329,"smd_matched","material error"
0.0358326333923165,0.0374970423128786,"smd_matched","material error"
0.0391377510048345,0.0405245856101221,"smd_matched","material error"
0.0424483506975781,0.0437809606154767,"smd_matched","material error"
0.0457808394999619,0.0465585519613101,"smd_matched","material error"
0.0488132984028206,0.0495758893597859,"smd_matched","material error"
0.0518370914510079,0.0526529487329905,"smd_matched","material error"
0.0549439463828857,0.0557004847843737,"smd_matched","material error"
0.0580921781565685,0.0586778239229143,"smd_matched","material error"
0.0612537133360051,0.0616240440632356,"smd_matched","material error"
0.0642697543705745,0.0646146931392813,"smd_matched","material error"
0.0671649495502883,0.0678298648399461,"smd_matched","material error"
0.0700745601208506,0.0709183685263049,"smd_matched","material error"
0.0732290434649664,0.0739340261592148,"smd_matched","material error"
0.0759428207935768,0.0771189044260372,"smd_matched","material error"
0.0790068481904176,0.0801171448883512,"smd_matched","material error"
0.0819839788990385,0.0830669931590115,"smd_matched","material error"
0.0846703189484182,0.0862528971159192,"smd_matched","material error"
0.0875373717856065,0.089276472711058,"smd_matched","material error"
0.0901367849644069,0.0924068739463771,"smd_matched","material error"
0.0928558432051044,0.095428020729528,"smd_matched","material error"
0.0955936180528552,0.0985708083894112,"smd_matched","material error"
0.0983535761522078,0.101748441940093,"smd_matched","material error"
0.101103145907468,0.104760401282689,"smd_matched","material error"
0.103634640960981,0.107918550760359,"smd_matched","material error"
0.106328147184333,0.111130998948571,"smd_matched","material error"
0.108731139031602,0.114389673840276,"smd_matched","material error"
0.111349260615579,0.117665493094133,"smd_matched","material error"
0.113932991373941,0.120839366957632,"smd_matched","material error"
0.116557767072252,0.123980654302817,"smd_matched","material error"
0.119207791674113,0.12703950632196,"smd_matched","material error"
0.121772057751589,0.130233783362877,"smd_matched","material error"
0.124420503622529,0.133477133282096,"smd_matched","material error"
0.126989885037509,0.136725006483791,"smd_matched","material error"
0.129339145315032,0.139965662232982,"smd_matched","material error"
0.13192087821116,0.143068151753147,"smd_matched","material error"
0.13465033474,0.146169801346623,"smd_matched","material error"
0.137151878692806,0.149388737109038,"smd_matched","material error"
0.139598647454825,0.152689773852015,"smd_matched","material error"
0.142178891751974,0.155901867898553,"smd_matched","material error"
0.144761596243464,0.159025172261057,"smd_matched","material error"
0.147131449114129,0.162320246181927,"smd_matched","material error"
0.149555235145288,0.165638139601313,"smd_matched","material error"
0.152090967341218,0.168854300906124,"smd_matched","material error"
0.154602450876502,0.17211700621247,"smd_matched","material error"
0.156996309935076,0.175292576343199,"smd_matched","material error"
0.159552191593306,0.178472968407662,"smd_matched","material error"
0.161939011704242,0.18184209319081,"smd_matched","material error"
0.164430941497053,0.184986341348618,"smd_matched","material error"
0.166962744257129,0.188232955806401,"smd_matched","material error"
0.169432863871297,0.19143692142558,"smd_matched","material error"
0.172028830741494,0.19470506368845,"smd_matched","material error"
0.174593872704341,0.198159360661482,"smd_matched","material error"
0.177044626772654,0.201488305525539,"smd_matched","material error"
0.179400910294807,0.204942351131942,"smd_matched","material error"
0.181823906372769,0.208211985845959,"smd_matched","material error"
0.184265502596884,0.211529013307393,"smd_matched","material error"
0.186804372662055,0.214747436787552,"smd_matched","material error"
0.189336257219685,0.218021197988287,"smd_matched","material error"
0.191775765687805,0.221367033471069,"smd_matched","material error"
0.194084605198839,0.224763562172187,"smd_matched","material error"
0.196604408279913,0.228066973303598,"smd_matched","material error"
0.198816461834641,0.231406079151132,"smd_matched","material error"
0.201290625863426,0.234653915185241,"smd_matched","material error"
0.203846529144386,0.237990194778168,"smd_matched","material error"
0.206394145374867,0.241258553063767,"smd_matched","material error"
0.209051595902613,0.244392715251282,"smd_matched","material error"
0.211515062551738,0.247631116946559,"smd_matched","material error"
0.214051943375359,0.250811357438717,"smd_matched","material error"
0.216705876280876,0.254208136811044,"smd_matched","material error"
0.219122877332032,0.257615513101743,"smd_matched","material error"
0.22180437484706,0.261068540397754,"smd_matched","material error"
0.224346443734695,0.264493597418383,"smd_matched","material error"
0.226982337960702,0.26783445104233,"smd_matched","material error"
0.229599623419485,0.271121232155228,"smd_matched","material error"
0.232203111211067,0.274422405476553,"smd_matched","material error"
0.234563761122605,0.277786403315173,"smd_matched","material error"
0.237100469616025,0.281089641929364,"smd_matched","material error"
0.239656555060883,0.28434017780358,"smd_matched","material error"
0.242299084173063,0.287642002568221,"smd_matched","material error"
0.245066641276215,0.291049273725986,"smd_matched","material error"
0.247655164620528,0.294477751509233,"smd_matched","material error"
0.250410788218517,0.297814513287361,"smd_matched","material error"
0.252966107491976,0.301061653088658,"smd_matched","material error"
0.25566428723229,0.304382557665193,"smd_matched","material error"
0.258530121591395,0.30765353714833,"smd_matched","material error"
0.261167890390239,0.311248477937146,"smd_matched","material error"
0.263805031338562,0.314475930469569,"smd_matched","material error"
0.266310813083116,0.317904953406478,"smd_matched","material error"
0.269006056094199,0.321297636020437,"smd_matched","material error"
0.271641285714849,0.324600927388981,"smd_matched","material error"
0.274286630798275,0.327956570507553,"smd_matched","material error"
0.277021202028503,0.331256097887426,"smd_matched","material error"
0.27972571207769,0.334636789049636,"smd_matched","material error"
0.282639263019218,0.337839741792708,"smd_matched","material error"
0.285420825381167,0.341196304094262,"smd_matched","material error"
0.288295030794007,0.344533218975292,"smd_matched","material error"
0.290922890574771,0.348064685239561,"smd_matched","material error"
0.293656484638056,0.351442826418798,"smd_matched","material error"
0.296543588140693,0.354826707223214,"smd_matched","material error"
0.299257804277191,0.358153283726782,"smd_matched","material error"
0.302032492865507,0.361533308244491,"smd_matched","material error"
0.304931349610657,0.364759042996529,"smd_matched","material error"
0.307678306335599,0.368177323189338,"smd_matched","material error"
0.310278638557243,0.37168172557602,"smd_matched","material error"
0.313055969002772,0.375022537624344,"smd_matched","material error"
0.315926401667194,0.378452689595671,"smd_matched","material error"
0.318578011456224,0.382070748593535,"smd_matched","material error"
0.321312458930187,0.385605871221579,"smd_matched","material error"
0.324328111616416,0.389049641605166,"smd_matched","material error"
0.327131426954697,0.392572601359994,"smd_matched","material error"
0.330175096530031,0.395917718708602,"smd_matched","material error"
0.333220693841301,0.399165234199682,"smd_matched","material error"
0.336327275004082,0.402367422015374,"smd_matched","material error"
0.339367370535237,0.40573667814096,"smd_matched","material error"
0.342196853215199,0.409033399064229,"smd_matched","material error"
0.345110605399241,0.412431810123974,"smd_matched","material error"
0.348088891661707,0.415694535229238,"smd_matched","material error"
0.35080667171378,0.419157393280362,"smd_matched","material error"
0.353635016606452,0.422593115072156,"smd_matched","material error"
0.356402218031822,0.426157216235559,"smd_matched","material error"
0.35928913726491,0.429666218993784,"smd_matched","material error"
0.362244586343948,0.433092112440353,"smd_matched","material error"
0.365169784408303,0.436634210288055,"smd_matched","material error"
0.36801217449574,0.440080552258722,"smd_matched","material error"
0.370980527147204,0.443520312727104,"smd_matched","material error"
0.374100048764835,0.446812499834143,"smd_matched","material error"
0.377073702573695,0.450251634592654,"smd_matched","material error"
0.379975509095328,0.453728675957508,"smd_matched","material error"
0.383088437658406,0.457049131142791,"smd_matched","material error"
0.386065797073646,0.460627573049468,"smd_matched","material error"
0.389262872624485,0.463996050990889,"smd_matched","material error"
0.392452932204741,0.467496050801893,"smd_matched","material error"
0.395468857834658,0.470986137893045,"smd_matched","material error"
0.398513626522038,0.474371103109589,"smd_matched","material error"
0.401541990617238,0.477691022649027,"smd_matched","material error"
0.404371479764129,0.48114598109791,"smd_matched","material error"
0.407162217304089,0.484642144500331,"smd_matched","material error"
0.410168441342609,0.48806381426931,"smd_matched","material error"
0.413221159852255,0.491486319775917,"smd_matched","material error"
0.416373609455532,0.494843912672606,"smd_matched","material error"
0.419205768861914,0.498407147868132,"smd_matched","material error"
0.422139844904638,0.50199418816428,"smd_matched","material error"
0.424983533392609,0.505511810549099,"smd_matched","material error"
0.428248183634029,0.508768411794014,"smd_matched","material error"
0.431417273163281,0.512143086569007,"smd_matched","material error"
0.43463784701381,0.515520538966087,"smd_matched","material error"
0.437820697768519,0.518965344028977,"smd_matched","material error"
0.441118868515346,0.522465282414627,"smd_matched","material error"
0.444537130637911,0.525801642850477,"smd_matched","material error"
0.447914449236958,0.529254796415819,"smd_matched","material error"
0.451200089974293,0.532826947916998,"smd_matched","material error"
0.454898789193003,0.536194942913433,"smd_matched","material error"
0.458518843457468,0.539500953690592,"smd_matched","material error"
0.462054609460362,0.542902955598817,"smd_matched","material error"
0.46551689575134,0.54641776350474,"smd_matched","material error"
0.469014598113664,0.549839598441975,"smd_matched","material error"
0.472355017435361,0.553218681858694,"smd_matched","material error"
0.475688058795722,0.556479828050172,"smd_matched","material error"
0.479088824525783,0.559818462357168,"smd_matched","material error"
0.482625099343349,0.563083434547328,"smd_matched","material error"
0.485756564589132,0.566473183819384,"smd_matched","material error"
0.488974708794093,0.569898838295908,"smd_matched","material error"
0.492354308052827,0.573300683540661,"smd_matched","material error"
0.495738796728218,0.576576103407701,"smd_matched","material error"
0.499093596771336,0.580039830660457,"smd_matched","material error"
0.502713410494843,0.583340933042208,"smd_matched","material error"
0.506115710612006,0.586719381783551,"smd_matched","material error"
0.509135807548985,0.590291320375076,"smd_matched","material error"
0.512302912395587,0.593920631677582,"smd_matched","material error"
0.51557677469156,0.597362118084413,"smd_matched","material error"
0.51895097471887,0.600788514715832,"smd_matched","material error"
0.52225824811439,0.604149912501827,"smd_matched","material error"
0.525541022998286,0.607723574356639,"smd_matched","material error"
0.529137845804568,0.611125389821151,"smd_matched","material error"
0.532276519943437,0.614697271208945,"smd_matched","material error"
0.535823448809965,0.618049076560587,"smd_matched","material error"
0.539403737164176,0.621639200912859,"smd_matched","material error"
0.543013355275987,0.625249301284202,"smd_matched","material error"
0.546688036869749,0.628553888336532,"smd_matched","material error"
0.550335618310024,0.632004832670999,"smd_matched","material error"
0.554258647134067,0.635432225980384,"smd_matched","material error"
0.557857978367073,0.638855130309298,"smd_matched","material error"
0.561516105254931,0.642354354917761,"smd_matched","material error"
0.565130792670897,0.645804264403161,"smd_matched","material error"
0.568810392047077,0.649191002735967,"smd_matched","material error"
0.572525843551697,0.652633012475601,"smd_matched","material error"
0.57627795979958,0.655897933790808,"smd_matched","material error"
0.579983665624291,0.659353710192057,"smd_matched","material error"
0.583644405598537,0.662759816397719,"smd_matched","material error"
0.587146222525761,0.666264262857843,"smd_matched","material error"
0.590667480427915,0.669679315110375,"smd_matched","material error"
0.594316391823262,0.673079220638846,"smd_matched","material error"
0.597651795602058,0.676596521553665,"smd_matched","material error"
0.601496556170198,0.680052491789091,"smd_matched","material error"
0.60481545693518,0.683721371694364,"smd_matched","material error"
0.608482349722714,0.686998937827758,"smd_matched","material error"
0.612043261454347,0.690623941653355,"smd_matched","material error"
0.61582048979097,0.693895336884266,"smd_matched","material error"
0.619557132366784,0.697144885150601,"smd_matched","material error"
0.623024919279453,0.700644905443389,"smd_matched","material error"
0.626614345270974,0.70403691349095,"smd_matched","material error"
0.630378752007885,0.707558560248721,"smd_matched","material error"
0.634042447044116,0.710815518554972,"smd_matched","material error"
0.63772421258643,0.714480860943759,"smd_matched","material error"
0.641458192146394,0.718173922712844,"smd_matched","material error"
0.645113665439369,0.721644837631574,"smd_matched","material error"
0.648578522728902,0.725370576742815,"smd_matched","material error"
0.652019817593589,0.728815306411273,"smd_matched","material error"
0.655741252570714,0.732363166795453,"smd_matched","material error"
0.659630502096774,0.735600391839487,"smd_matched","material error"
0.663551303102458,0.738954004464024,"smd_matched","material error"
0.667300627459721,0.742320526273417,"smd_matched","material error"
0.671218208219049,0.745573276673422,"smd_matched","material error"
0.674925549916858,0.748871099205176,"smd_matched","material error"
0.678528266107116,0.752348297805685,"smd_matched","material error"
0.682369870750087,0.755763370704834,"smd_matched","material error"
0.686091938923639,0.75925271176764,"smd_matched","material error"
0.689721621661517,0.762601509280923,"smd_matched","material error"
0.693403772865545,0.765890093904614,"smd_matched","material error"
0.697046365828166,0.769279055967002,"smd_matched","material error"
0.700615386978553,0.772830480243941,"smd_matched","material error"
0.704158348460492,0.776393311738966,"smd_matched","material error"
0.707766184789667,0.780097239903643,"smd_matched","material error"
0.711523526215234,0.783294813326954,"smd_matched","material error"
0.715339622818335,0.786743153950723,"smd_matched","material error"
0.719078411940473,0.790159713021214,"smd_matched","material error"
0.722842519137906,0.793704796970581,"smd_matched","material error"
0.72678153027907,0.797027347345579,"smd_matched","material error"
0.730898065699111,0.800382033662,"smd_matched","material error"
0.735106759551463,0.803726710844775,"smd_matched","material error"
0.739199714817676,0.8070941266619,"smd_matched","material error"
0.743476395668871,0.810495577896843,"smd_matched","material error"
0.748288661370075,0.813563221174851,"smd_matched","material error"
0.753035726207998,0.816894734234928,"smd_matched","material error"
0.757596813631761,0.820294757141915,"smd_matched","material error"
0.762158541837332,0.823710670090923,"smd_matched","material error"
0.766634605831819,0.827292590915708,"smd_matched","material error"
0.771204694993309,0.830690911961877,"smd_matched","material error"
0.775703003862788,0.833964404136656,"smd_matched","material error"
0.780217122240858,0.837447980383647,"smd_matched","material error"
0.784600102151589,0.840975554265851,"smd_matched","material error"
0.789042198853773,0.844210403596173,"smd_matched","material error"
0.793335600156696,0.847503980543869,"smd_matched","material error"
0.797742667381392,0.850923520177222,"smd_matched","material error"
0.801907412321782,0.854479643976932,"smd_matched","material error"
0.805832685991824,0.858036310314004,"smd_matched","material error"
0.809592811015929,0.861569292537504,"smd_matched","material error"
0.813606481188056,0.865056878259921,"smd_matched","material error"
0.81736565960011,0.868655296631664,"smd_matched","material error"
0.821445695906425,0.87220789916168,"smd_matched","material error"
0.825648251528114,0.875624146234246,"smd_matched","material error"
0.829774889938568,0.879205961394622,"smd_matched","material error"
0.834022181003922,0.882562012077998,"smd_matched","material error"
0.838338111551318,0.885981571729008,"smd_matched","material error"
0.842309937402088,0.889554543930681,"smd_matched","material error"
0.847063001938464,0.892788196474068,"smd_matched","material error"
0.851940312916379,0.896117437230076,"smd_matched","material error"
0.856410224189825,0.899598767794567,"smd_matched","material error"
0.861175169275803,0.902775367091394,"smd_matched","material error"
0.866193637820371,0.906000481524606,"smd_matched","material error"
0.870631487707556,0.909580616755532,"smd_matched","material error"
0.87499050067723,0.913029334527148,"smd_matched","material error"
0.87911025469854,0.916676999363906,"smd_matched","material error"
0.883459654081406,0.920216665266878,"smd_matched","material error"
0.887831167306378,0.923845303392551,"smd_matched","material error"
0.892360761016828,0.92718188528019,"smd_matched","material error"
0.896641820742167,0.930863175917579,"smd_matched","material error"
0.901816041819106,0.934062216089894,"smd_matched","material error"
0.906863710430176,0.93725005716146,"smd_matched","material error"
0.911786200779103,0.940619935041106,"smd_matched","material error"
0.917344798820862,0.943969040391124,"smd_matched","material error"
0.922658107249783,0.94728907521146,"smd_matched","material error"
0.927907744846193,0.950525573003755,"smd_matched","material error"
0.933151397061344,0.953768883390225,"smd_matched","material error"
0.938196499866109,0.957015730804594,"smd_matched","material error"
0.942773324443585,0.960555808964911,"smd_matched","material error"
0.94743409770161,0.963969565785878,"smd_matched","material error"
0.952063538121363,0.967459365307293,"smd_matched","material error"
0.956880819426883,0.970754469984008,"smd_matched","material error"
0.961903858399515,0.973924395675915,"smd_matched","material error"
0.966364366396993,0.97737079535539,"smd_matched","material error"
0.970663581466768,0.980909084748324,"smd_matched","material error"
0.975202463097721,0.984543323547633,"smd_matched","material error"
0.980232171942722,0.987868078426673,"smd_matched","material error"
0.985492698881806,0.990895486134076,"smd_matched","material error"
0.990517544637696,0.993927838875797,"smd_matched","material error"
0.995267033526367,0.997121949667498,"smd_matched","material error"
1,1,"smd_matched","material error"
0,0,"smd_pre","material error"
0,8.72030266388556e-07,"smd_pre","material error"
0.000510216180614013,0.00352267472804681,"smd_pre","material error"
0.00100950660701491,0.00701764022701487,"smd_pre","material error"
0.00155013961038296,0.0105619218678354,"smd_pre","material error"
0.00223280725255441,0.0139815214709961,"smd_pre","material error"
0.00283832438153621,0.0174386300278831,"smd_pre","material error"
0.0035266475833318,0.0206693679122238,"smd_pre","material error"
